"date";"portal";"title";"position";"link"
2015-04-01;http://www.wp.pl;waznePiekny gol Dudy dal Slowacji zwyciestwo;2;http://sport.wp.pl/kat,32284,title,Ladna-bramka-Ondreja-Dudy-w-meczu-reprezentacji,wid,17412183,wiadomosc.html
2015-04-01;http://www.wprost.pl/;Istniała możliwość nieautoryzowanego wejścia do systemu PKW;3;http://www.wprost.pl/ar/500916/Kwiatkowski-Istniala-mozliwosc-nieautoryzowanego-wejscia-do-systemu-PKW/
2015-04-01;http://www.wprost.pl/;Prezydent Gruzji: Działania Rosji w Ukranie, Gruzji i Mołdawii to kara za wybór Europy;2;http://www.wprost.pl/ar/500919/Prezydent-Gruzji-Dzialania-Rosji-w-Ukranie-Gruzji-i-Moldawii-to-kara-za-wybor-Europy/
2015-04-01;http://www.wprost.pl/;Matka Andrzeja Dudy zbierała podpisy dla syna na wykładzie;2;http://www.wprost.pl/ar/500918/Matka-Andrzeja-Dudy-zbierala-podpisy-dla-syna-na-wykladzie/
2015-04-01;http://www.wprost.pl/;Kwiatkowski: Istniała możliwość nieautoryzowanego wejścia do systemu PKW;2;http://www.wprost.pl/ar/500916/Kwiatkowski-Istniala-mozliwosc-nieautoryzowanego-wejscia-do-systemu-PKW/
2015-04-01;http://www.onet.pl/;Andrzej Duda zlozyl oswiadczenie lustracyjne;2;http://wiadomosci.onet.pl/kraj/oswiadczenie-lustracyjne-andrzeja-dudy-prawdziwe/srte77
2015-04-01;http://www.onet.pl/;"Fakt": skandaliczne zachowanie matki A. Dudy;2;http://wiadomosci.onet.pl/kraj/agitacja-wyborcza-na-uczelni-podpisuje-ten-kto-chce/z00yvm
2015-04-01;http://www.onet.pl/;"Czekam, az zaatakuja tchórzofretke Dudy";2;http://wiadomosci.onet.pl/kraj/brudzinski-czekam-az-zaatakuja-tchorzofretke-dudy/w03vgq
2015-04-01;http://www.newsweek.pl/;Mama Andrzeja Dudy zbiera za niego podpisy na uczelni;3;http://polska.newsweek.pl/mama-andrzeja-dudy-zbiera-popisy-na-uczelni,artykuly,360211,1.html
2015-04-01;http://www.newsweek.pl/;NIK: Wybory prezydenckie nieprzygotowane;2;http://polska.newsweek.pl/kontrola-nik-w-krajowym-biurze-wyborczych,artykuly,360151,1.html
2015-04-01;http://www.tvn24.pl/;Matka Dudy agitowaÅ<U+0082>a na uczelni. ZbieraÅ<U+0082>a podpisy.  Syn mnie prosiÅ<U+0082>;3;http://www.tvn24.pl/matka-dudy-zbierala-na-uczelni-podpisy-poparcia-za-jego-kandydatura,529536,s.html
2015-04-01;http://www.tvn24.pl/;SpÃ³r o wybory. Kto tkwi w  odmÄ<U+0099>tach szaleÅ<U+0084>stwa ?;3;http://www.tvn24.pl/w-faktach-po-faktach-o-wyborach-samorzadowych-i-raporcie-nik,529428,s.html
