"date";"portal";"title";"position";"link"
2015-03-22;http://www.tvp.info/;Wiecej zolnierzy, dofinansowanie wywiadu i pytania o euro. Kampania w pelni;2;http://www.tvp.info.pl/19350400/wiecej-zolnierzy-dofinansowanie-wywiadu-i-pytania-o-euro-kampania-w-pelni
2015-03-22;http://www.wp.pl;wazneCzerwony Korsarz prosi prezydenta o ulaskawienie;2;http://wiadomosci.wp.pl/kat,1019379,title,Czerwony-Korsarz-z-Gdanska-napisal-list-do-prezydenta-z-prosba-o-ulaskawienie,wid,17367881,wiadomosc.html
2015-03-22;http://www.wprost.pl/;Sondaż: Większość młodych wybiera Komorowskiego;3;http://www.wprost.pl/ar/499456/Sondaz-Wiekszosc-mlodych-wybiera-Komorowskiego/
2015-03-22;http://www.wprost.pl/;Sondaż: Większość młodych wybiera Komorowskiego;2;http://www.wprost.pl/ar/499456/Sondaz-Wiekszosc-mlodych-wybiera-Komorowskiego/
2015-03-22;http://www.wprost.pl/;Komorowski: Tu ginęli żołnierze radzieccy. Nałęcz: Kto to kwestionuje, jest propagandystą;1;http://www.wprost.pl/ar/498752/Komorowski-Tu-gineli-zolnierze-radzieccy-Nalecz-Kto-to-kwestionuje-jest-propagandysta/
2015-03-22;http://www.wprost.pl/;Gdzie poszła kasa Palikota?;1;http://www.wprost.pl/ar/498397/Gdzie-poszla-kasa-Palikota/
2015-03-22;http://www.onet.pl/; TYLKO W ONECIE Zapytalismy Aleksandra Kwasniewskiego, czy zaglosuje na Magdalene Ogórek. Co odpowiedzial?  ;3;http://biznes.pl/kraj/jezeli-bedzie-druga-tura-spelni-sie-marzenie-b-komorowskiego/mp5yk8
2015-03-22;http://www.newsweek.pl/;Aktywny prezydent - Palikot zaprezentowal spot wyborczy;3;http://polska.newsweek.pl/spot-wyborczy-palikota-wybory-2015,artykuly,359551,1.html
2015-03-22;http://www.tvn24.pl/;Sondaz dla  Faktów  TVN: mlodzi wybieraja Komorowskiego;3;http://www.tvn24.pl/mlodzi-wybieraja-komorowskiego-sondaz-dla-faktow-tvn,526448,s.html
2015-03-22;http://www.tvn24.pl/;Odtwórz: Sondaz dla  Faktów  TVN: mlodzi wybieraja Komorowskiego;3;http://www.tvn24.pl/mlodzi-wybieraja-komorowskiego-sondaz-dla-faktow-tvn,526448,s.html
2015-03-22;http://www.tvn24.pl/;Kownacki: Komorowski kontaktowal sie z Piotrem P.;3;http://www.tvn24.pl/komorowski-na-bankiecie-zdjecie-z-piotrem-p-kancelaria-sie-tlumaczy,526444,s.html
2015-03-22;http://www.tvn24.pl/;Komorowski i jego  szogun  rozlozyli konkurencje na lopatki. Wybraliscie wideo tygodnia;3;/ciekawostki-michalki,5/komorowski-i-jego-szogun-rozlozyli-konkurencje-na-lopatki-wybraliscie-wideo-tygodnia,519514.html
2015-03-22;http://www.tvn24.pl/;Kownacki: Komorowski kontaktowal sie z Piotrem P., kancelaria prezydenta zaprzecza;2;http://www.tvn24.pl/wiadomosci-z-kraju,3/kownacki-komorowski-kontaktowal-sie-z-piotrem-p-kancelaria-prezydenta-zaprzecza,526444.html
2015-03-22;http://www.tvn24.pl/;Sondaz dla  Faktów  TVN: mlodzi wybieraja Komorowskiego;2;http://www.tvn24.pl/sondaz-dla-faktow-tvn-mlodzi-wybieraja-komorowskiego,526448,s.html
2015-03-22;http://www.tvn24.pl/;Kownacki: Komorowski kontaktowal sie z Piotrem P.;2;http://www.tvn24.pl/kownacki-komorowski-kontaktowal-sie-z-piotrem-p,526444,s.html
2015-03-22;http://www.tvn24.pl/;Kownacki: Komorowski kontaktowal sie z Piotrem P.;1;http://www.tvn24.pl/komorowski-na-bankiecie-zdjecie-z-piotrem-p-kancelaria-sie-tlumaczy,526444,s.html
2015-03-22;http://www.tvn24.pl/;Komorowski i jego  szogun  rozlozyli konkurencje na lopatki. Wybraliscie wideo tygodnia;1;http://www.tvn24.pl/ciekawostki-michalki,5/komorowski-i-jego-szogun-rozlozyli-konkurencje-na-lopatki-wybraliscie-wideo-tygodnia,519514.html
2015-03-22;http://natemat.pl/;Duda kandydatem mlodych? W tej grupie prowadzi Komorowski, trzeci jest Korwin-Mikke;4;http://natemat.pl/137353,duda-kandydatem-mlodych-w-tej-grupie-prowadzi-komorowski-na-trzecim-miejscu-korwin-mikke-sondaz
2015-03-22;http://natemat.pl/;Pierwszy wywiad Ogórek w ogólnopolskiej TV: „Nie umiem przegrywac. Bede walczyc do konca”;3;http://natemat.pl/137339,magdalena-ogorek-nie-umiem-przegrywac-bede-walczyc-do-konca-pierwszy-wywiad-w-ogolnopolskiej-telewizji
2015-03-22;http://natemat.pl/;Palikot w spocie pokazuje swoja rodzine i wspólpracowników. Przy okazji lamie prawo;2;http://natemat.pl/137319,palikot-w-spocie-pokazuje-swoja-rodzine-i-wspolpracownikow-w-nowym-spocie-a-przy-okazji-lamie-prawo
2015-03-22;http://natemat.pl/;Prezydent nie pamieta dokumentów, które podpisywal . Gowin atakuje Komorowskiego;1;http://natemat.pl/137323,prezydent-nie-pamieta-dokumentow-ktore-podpisywal-gowin-atakuje-komorowskiego-w-zwiazku-z-konwencja
2015-03-22;http://natemat.pl/;„Nie” dla euro i krytyka Komorowskiego. Nowy pomysl na kampanie Dudy;1;http://natemat.pl/137309,nie-dla-wprowadzenia-euro-i-krytyka-komorowskiego-andrzej-duda-z-nowym-pomyslem-na-kampanie
2015-03-22;http://natemat.pl/;Korwin-Mikke wieszczy koniec naszej cywilizacji: „Podbija nas muzulmanie;1;http://natemat.pl/137301,janusz-korwin-mikke-wieszczy-koniec-naszej-cywilizacji-podbija-nas-muzulmanie-lub-wykupia-chinczycy
2015-03-22;http://natemat.pl/;Kamizelki kuloodporne zamiast broni. Kukiz przeciwko zbrojnej pomocy Ukraincom;1;http://natemat.pl/137295,kamizelki-kuloodporne-zamiast-broni-kukiz-przeciwko-zbrojnej-pomocy-ukraincom
2015-03-22;http://natemat.pl/;Dziennikarka TVP, Korwin-Mikke i pytanie na podstawie tekstu z ASZdziennika;1;http://aszdziennik.pl/114609,dziennikarka-tvp-korwin-mikke-i-pytanie-na-podstawie-tekstu-z-aszdziennika-wideo
2015-03-22;http://natemat.pl/;To oczywiste kogo wspieram . Tusk otwarcie poparl Bronislawa Komorowskiego;1;http://natemat.pl/137269,donald-tusk-otwarcie-poparl-kandydature-komorowskiego-to-oczywiste-kogo-wspieram
2015-03-22;http://natemat.pl/;Kublik twierdzi, ze wybory na prezesa PAN powinna wygrac kobieta. Odpowiadamy: Plec nie decyduje o stanowisku;1;http://katarzynazachariasz.innpoland.pl/115957,kobiety-nie-wymagaja-specjalnej-troski
2015-03-22;http://natemat.pl/;Od lowcy gryzoni po niedoszlego prezydenta. O tym, jak koty zdominowaly swiat;1;http://natemat.pl/137265,od-lowcy-gryzoni-po-niedoszlego-prezydenta-jak-koty-zdominowaly-swiat-i-podzielily-ludzi
2015-03-22;http://www.gazeta.pl;Reporter Polsat News zagadnął Ogórek. Pytanie o marihuanę, a ona? O  Biblii prezydenta;3;http://wiadomosci.gazeta.pl/wiadomosci/1,114871,17636700,Dziennikarz_Polsatu_zagadnal_Ogorek_na_targach_ksiazki_.html
2015-03-22;http://www.gazeta.pl;Prezydent Poznania do szefa Malty i do arcybiskupa (Jeśli pomnik Chrystusa stanie...);3;http://poznan.gazeta.pl/poznan/1,36001,17633780,Jaskowiak_prosi__by_na_festiwalu_Malta_2016_unikac.html
2015-03-22;http://www.dziennik.pl;Euro w Polsce? Duda: Nie, póki nie będzie godnych zarobków;2;http://wiadomosci.dziennik.pl/wybory-prezydenckie/artykuly/485919,euro-w-polsce-juz-w-2016-andrzej-duda-pyta-prezydenta-o-plany.html
2015-03-22;http://www.dziennik.pl;Komorowski: Zobowiązania przyjęte przez UE dotyczące sankcji wobec Rosji, będą wykonane;1;http://wiadomosci.dziennik.pl/polityka/artykuly/485904,komorowski-zobowiazania-przyjete-przez-ue-dotyczace-sankcji-wobec-rosji-beda-wykonane.html
2015-03-22;http://www.dziennik.pl;Szczurek kontra Komorowski. Cicha wojna rządu z prezydentem;1;http://gospodarka.dziennik.pl/news/artykuly/485822,szczurek-kontra-komorowski-cicha-wojna-rzadu-z-prezydentem-ustawa-o-rozstrzyganiu-watpliwosci-na-korzysc-podatnikow.html
2015-03-22;http://wyborcza.pl/0,0.html?piano_d=1;Bronisław Komorowski - 48 procent. Andrzej Duda - 20 procent [SONDAŻ CBOS];3;http://wyborcza.pl/1,75478,17621064,Bronislaw_Komorowski___48_procent__Andrzej_Duda__.html
2015-03-22;http://wyborcza.pl/0,0.html?piano_d=1;Hyde Park z Dudą. Kampania prezydencka PiS [ZDJĘCIA, WIDEO];2;http://wyborcza.pl/1,75248,17637017,Hyde_Park_z_Duda__Kampania_prezydencka_PiS__ZDJECIA_.html
2015-03-22;http://www.tvp.info/;Prezydent w Brukseli: potrzebna nowa strategia postepowania wobec Rosji;2;http://www.tvp.info.pl/19358034/prezydent-w-brukseli-potrzebna-nowa-strategia-postepowania-wobec-rosji
