"date";"portal";"title";"position";"link"
2015-03-26;http://www.tvp.info/;Powazni kandydaci nie chca szefowac ZUS. Nazwiska z konkursu wywolaly konsternacje;3;http://www.tvp.info/19411673/powazni-kandydaci-nie-chca-szefowac-zus-nazwiska-z-konkursu-wywolaly-konsternacje
2015-03-26;http://www.wp.pl;wazneBalcerowicz nie zostawia suchej nitki na Dudzie;2;http://finanse.wp.pl/kat,1033787,title,Balcerowicz-Wciskaja-nam-kit,wid,17388424,wiadomosc.html
2015-03-26;http://www.wp.pl;wazneKiedy przyjmiemy euro? Komorowski odpowiada;2;http://www.money.pl/gospodarka/wiadomosci/artykul/polska-w-strefie-euro-nie-ma-na-razie,184,0,1745080.html
2015-03-26;http://www.wp.pl;PiS zada od Komorowskiego jasnej deklaracji w sprawie euro;2;http://www.biztok.pl/waluty/pis-zada-od-komorowskiego-jasnej-deklaracji-w-sprawie-euro_a20722
2015-03-26;http://www.wprost.pl/;Air Force One prezydenta USA jest starszy niż rozbity Airbus;2;http://www.wprost.pl/ar/500058/Air-Force-One-prezydenta-USA-jest-starszy-niz-rozbity-Airbus/
2015-03-26;http://www.wprost.pl/;Duda straszy drożyzną po wprowadzeniu euro. Ekonomiści: Działanie propagandowe;1;http://www.wprost.pl/ar/499867/Duda-straszy-drozyzna-po-wprowadzeniu-euro-Ekonomisci-Dzialanie-propagandowe/
2015-03-26;http://www.wprost.pl/;"SLD oddaje wybory walkowerem";1;http://www.wprost.pl/ar/499809/SLD-oddaje-wybory-walkowerem/
2015-03-26;http://www.wprost.pl/;"Duda musi udowadniać wyborcom, że jest naprawdę kandydatem PiS";1;http://www.wprost.pl/ar/499663/Duda-musi-udowadniac-wyborcom-ze-jest-naprawde-kandydatem-PiS/
2015-03-26;http://www.wprost.pl/;Komorowski: Tu ginęli żołnierze radzieccy. Nałęcz: Kto to kwestionuje, jest propagandystą;1;http://www.wprost.pl/ar/498752/Komorowski-Tu-gineli-zolnierze-radzieccy-Nalecz-Kto-to-kwestionuje-jest-propagandysta/
2015-03-26;http://www.wprost.pl/;Gdzie poszła kasa Palikota?;1;http://www.wprost.pl/ar/498397/Gdzie-poszla-kasa-Palikota/
2015-03-26;http://www.wprost.pl/;Wpadki Komorowskiego na Twitterze. "Powinien skupić się na Naszej Klasie";1;http://www.wprost.pl/ar/495661/Wpadki-Komorowskiego-na-Twitterze-Powinien-skupic-sie-na-Naszej-Klasie/
2015-03-26;http://www.newsweek.pl/;Brytania,juz,wcale,nie,Wielka,Wielka,Brytania,ma,powazny,problem,Z,jednej,strony,wyborcy,chetnie,odsuneliby,na,boczny,tor,Davida,Camerona,z,drugiej,nie,ma,ani,jednego,powaznego,kandydata,który,móglby;1;http://swiat.newsweek.pl/wybory-w-wielkiej-brytanii-2015-david-cameron-czy-ed-miliband,artykuly,359792,1.html
2015-03-26;http://www.newsweek.pl/;6,powodów,by,Andrzej,Duda,przestal,straszyc,Euro,Dyskusja,o,wprowadzeniu,euro,w,Polsce,to,dowód,ze,spin,doktorzy,PiS,uwazaja,wyborców,za,stado,baranów,którym,mozna,wmówic,kazda,bzdure;1;http://swiat.newsweek.pl/czy-w-polsce-bedzie-euro-pis-nie-chce-wprowadzic-euro,artykuly,359698,1.html
2015-03-26;http://www.newsweek.pl/;Szwedzi,dodadza,do,slownika,transgenderowy,zaimek,Zaimka,hen,bedzie,mozna,uzywac,nie,wskazujac,na,plec,osoby,o,której,mówimy,Bez,wzgledu,na,to,czy,jej,nie,znamy,czy,osoba,jest,transplciowa,czy,informowanie,o,tym,jest;1;http://swiat.newsweek.pl/szwedzi-dodadza-do-slownika-transgenderowy-zaimek,artykuly,359777,1.html
2015-03-26;http://www.newsweek.pl/;Dziura,w,obronie,przed,meczem,z,Irlandia,Na,lewej,obronie,najchetniej,wystawilbym,siebie,Musialbym,sie,tylko,nieco,odmlodzic,zartuje,Dariusz,Kubicki,Równiez,inni,byli,reprezentacyjni,defensorzy,przyznaja,juz;1;http://sport.newsweek.pl/mecz-polska-irlandia-sklad-kto-zagra-trener-nawalka,artykuly,359750,1.html
2015-03-26;http://www.tvn24.pl/;Ogórek  troche jak Kononowicz;3;/wiadomosci-z-kraju,3/ogorek-troche-jak-kononowicz,526661.html
2015-03-26;http://www.tvn24.pl/;Chyba musimy przegrac te wybory z kretesem. Inaczej lewica w Polsce niczego sie nie nauczy;3;/wiadomosci-z-kraju,3/chyba-musimy-przegrac-te-wybory-z-kretesem-inaczej-lewica-w-polsce-niczego-sie-nie-nauczy,521881.html
2015-03-26;http://www.tvn24.pl/;Palikot: Minister Siemoniak jest psem wojny. Mamy amunicji na kilka godzin;3;http://www.tvn24.pl/janusz-palikot-i-gen-waldemar-skrzypczak-w-kropce-na-i,527685,s.html
2015-03-26;http://www.tvn24.pl/;Odtwórz: Palikot: Minister Siemoniak jest psem wojny. Mamy amunicji na kilka godzin;3;http://www.tvn24.pl/janusz-palikot-i-gen-waldemar-skrzypczak-w-kropce-na-i,527685,s.html#autoplay
2015-03-26;http://www.tvn24.pl/;Palikot: Minister Siemoniak jest psem wojny. Mamy amunicji na kilka godzin;2;http://www.tvn24.pl/palikot-minister-siemoniak-jest-psem-wojny-mamy-amunicji-na-kilka-godzin,527685,s.html
