"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"lastname"
"@PatrykBieganski :-)";FALSE;1;PatrykBieganski;2015-03-27 08:41:58;FALSE;581366039319093248;581375596355260416;47864057;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;AndrzejDuda;0;FALSE;FALSE;NA;NA;"Duda"
"Oooo:-) Kancelaria Prezydenta dodzwonila sie do sluchawki w uchu Pani Redaktor MO! Taka sytuacja ;-)";FALSE;152;NA;2015-03-27 00:02:30;FALSE;NA;581244868908961792;NA;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;AndrzejDuda;77;FALSE;FALSE;NA;NA;"Duda"
"@tomaszkomentasz @Samueljrp Baronowa moze ;-)";FALSE;6;tomaszkomentasz;2015-03-26 23:06:41;FALSE;581230507935055872;581230821731880962;3033425272;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;AndrzejDuda;0;FALSE;FALSE;NA;NA;"Duda"
"@tomasz_miller @Samueljrp W czyich? ;-)";FALSE;7;tomasz_miller;2015-03-26 23:04:04;FALSE;581229569245650944;581230166099271681;365322517;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;AndrzejDuda;0;FALSE;FALSE;NA;NA;"Duda"
"@jacekchyla @Samueljrp Chwila czasu w samochodzie Poznan-Kraków. Taka sytuacja:-)";FALSE;1;jacekchyla;2015-03-26 23:00:46;FALSE;581228870877216768;581229332879806466;3116464389;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;AndrzejDuda;0;FALSE;FALSE;NA;NA;"Duda"
"Relacja ze spotkania w  Sosnowcu. http://t.co/uyhqze6Mzc http://t.co/4lT4T0RdTB";FALSE;12;NA;2015-03-27 16:24:27;FALSE;NA;581491983560151040;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;ogorekmagda;4;FALSE;FALSE;NA;NA;"Og?rek"
"Jeszcze kilka godzin do konwencji, ostatnie próby! #palikot2015 #lublin /sztab http://t.co/pQEqLCtVdh";FALSE;10;NA;2015-03-27 19:35:22;FALSE;NA;581540032412033024;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Palikot_Janusz;2;FALSE;FALSE;NA;NA;"Palikot"
"Czas na próby przed jutrzejsza konwencja! #palikot2015 #lublin /sztab http://t.co/s1bzGUj9eZ";FALSE;7;NA;2015-03-27 18:59:07;FALSE;NA;581530908706152449;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Palikot_Janusz;2;FALSE;FALSE;NA;NA;"Palikot"
"2/2 Nie placac od tego podatku. Skandal na miare królika z kapelusza! #dudakrolikzkapelusza #palikot2015";FALSE;12;NA;2015-03-27 16:17:30;FALSE;NA;581490237228081153;NA;<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>;Palikot_Janusz;3;FALSE;FALSE;NA;NA;"Palikot"
"1/2 Kandydat kosciola i PiS w wyborach nie wie, ze Biedronka to sklep portugalski. Ta siec transferuje za granice ogromne pieniadze!";FALSE;23;NA;2015-03-27 16:16:38;FALSE;NA;581490018348339200;NA;<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>;Palikot_Janusz;5;FALSE;FALSE;NA;NA;"Palikot"
"Wejscie gotowe! Startujemy jutro o 13:00. Relacja live nietylko na tt i fb. Szczególy wkrótce #palikot2015 /sztab http://t.co/FCPZPmak5k";FALSE;20;NA;2015-03-27 15:00:41;FALSE;NA;581470905571893248;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Palikot_Janusz;5;FALSE;FALSE;NA;NA;"Palikot"
"Czas na scene #palikot2015 #konwencja #lublin /sztab http://t.co/l7F3i5rZ71";FALSE;2;NA;2015-03-27 14:57:15;FALSE;NA;581470041176203265;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Palikot_Janusz;1;FALSE;FALSE;NA;NA;"Palikot"
"Przygotowania do konwencji ida pelna para! #Palikot2015 #Lublin https://t.co/aoKiYyNI81";FALSE;6;NA;2015-03-27 13:08:33;FALSE;NA;581442685342523392;NA;<a href="http://instagram.com" rel="nofollow">Instagram</a>;Palikot_Janusz;3;FALSE;FALSE;NA;NA;"Palikot"
"@BayernFan89 Lublin, Lubelski Park Naukowo-Techniczny @mkabacinski";FALSE;0;BayernFan89;2015-03-27 12:18:51;FALSE;581417727149113344;581430178016047104;1209365658;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Palikot_Janusz;0;FALSE;FALSE;NA;NA;"Palikot"
"Poletko Pana P - Konwencja Jutro w Lublinie o 13-ej pierwsza moja konwencja w tej kampanii. http://t.co/81fKCOge3D https://t.co/OVklFSy2EE";FALSE;11;NA;2015-03-27 06:56:16;FALSE;NA;581348995131400192;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;Palikot_Janusz;4;FALSE;FALSE;NA;NA;"Palikot"
"@ErykMistewicz @sjastrzebowski No to wazniejsze pytanie - co znowu trzeba przykryc medialnie...";FALSE;3;ErykMistewicz;2015-03-27 17:15:59;FALSE;581500734862147584;581504955347017729;38134003;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"@BSzafirowicz @AndrzejDuda Pokazmy to przez pryzmat kosztów uzyskania wyniku ;) Zachecam. Wtedy dojdzie wskaznik sprawnosci i oszczednosci";FALSE;4;BSzafirowicz;2015-03-27 15:55:20;FALSE;581481191100022784;581484655607705600;2687426636;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"https://t.co/RVHU94oMD2 Uwaga!Trzepanie tego i owego oraz wymiatanie kurzy nie sa doslownym elementem programowym tej Kampanii #piateczek :D";FALSE;5;NA;2015-03-27 15:35:42;FALSE;NA;581479716084948993;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;4;FALSE;FALSE;NA;NA;"Kukiz"
"Nadchodzimy :) #PotrafiszPolsko ruszyc ze mna? http://t.co/EqV4Nqahco";FALSE;10;NA;2015-03-27 10:09:54;FALSE;NA;581397725775835136;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;4;FALSE;FALSE;NA;NA;"Kukiz"
"@michal20178516 Moze fanka? :)";FALSE;0;michal20178516;2015-03-27 07:42:31;FALSE;581359639142502400;581360635562328064;2517574563;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"https://t.co/n6crrlDzg5 wszystko juz jasne - zablokowane sa funkcje #GoogleInstant zarówno w google.pl jak i w youtube, wyjasniamy sprawe!!!";FALSE;10;NA;2015-03-27 07:15:09;FALSE;NA;581353748347416576;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;11;FALSE;FALSE;NA;NA;"Kukiz"
"@parakalein @tomeksudol @katarynaaa Niestety - zadnych sztuczek nie bylo...  Juz zaluje...";FALSE;0;parakalein;2015-03-26 23:22:56;FALSE;581231211844091904;581234910607904769;39976266;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"Dzis kilka godzin spedzilem w Warszawie. Mielismy intensywny dzien - radio, zdjecia i nagrywanie dzwieku do spotów :) http://t.co/0giSfLacFg";FALSE;4;NA;2015-03-27 20:25:18;FALSE;NA;581552596638367744;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;M_Kowalski1;2;FALSE;FALSE;NA;NA;"Kowalski"
"Po 1-ej konferencji o #WolnoscSlowa Jutro kolejne panele w sejm.@barbaraanowacka @DryjanskaBlog @tvp_info @wyborcza  http://t.co/oYE6pRkbYi";FALSE;3;NA;2015-03-27 16:29:52;FALSE;NA;581493347409346561;NA;<a href="http://www.apple.com" rel="nofollow">iOS</a>;WandaNowicka;1;FALSE;FALSE;NA;NA;"Nowicka"
"Na kolejnym panelu miedzy innymi o wplywie #Kosciól na polity i prawo @barbaraanowacka @DryjanskaBlog @TOKFM_Podcast http://t.co/BdO1sAmE4w";FALSE;7;NA;2015-03-27 13:32:54;FALSE;NA;581448813682036737;NA;<a href="http://www.apple.com" rel="nofollow">iOS</a>;WandaNowicka;5;FALSE;FALSE;NA;NA;"Nowicka"
"Wstrzasajace swiadectwo zniszczenia zycia przez molestowanie przez ksiedza opowiada @SueCoxSmart @tvn24 @wyborcza #KonferencjaWolnoscSlowa";FALSE;0;NA;2015-03-27 12:36:27;FALSE;NA;581434607490494464;NA;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;WandaNowicka;2;FALSE;FALSE;NA;NA;"Nowicka"
"Dyskusje otwiera Mario Ramadan, bojownik o #PrawaCzlowieka w Libanie #wolnoscSlowa @rdcpolskieradio @tvp_info http://t.co/mCxSv5r3uu";FALSE;0;NA;2015-03-27 12:29:07;FALSE;NA;581432760100909057;NA;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;WandaNowicka;0;FALSE;FALSE;NA;NA;"Nowicka"
"Otwieram konferencje o #wolnoscSlowa w Sejmie. Uczcilismy pamiec ofiar zamachu #CharlieHebdo @tvp_info @Radio_TOK_FM http://t.co/7uadDZT8KT";FALSE;2;NA;2015-03-27 12:13:05;FALSE;NA;581428728351354880;NA;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;WandaNowicka;2;FALSE;FALSE;NA;NA;"Nowicka"
"Moje oswiadczenIe w spr wyborów na fb https://t.co/cZYo7Gs0Bm @tvn24 @tvp_info @wyborcza @Radio_TOK_FM @rzeczpospolitaa  @PolsatNews";FALSE;1;NA;2015-03-27 05:40:28;FALSE;NA;581329922532237312;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;WandaNowicka;3;FALSE;FALSE;NA;NA;"Nowicka"
