"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"lastname"
"Spotkanie z malymi sportowcami w Mrozach. Moze jest tutaj przyszly @Jurek_Dudek?  :-) http://t.co/DCMLbghC4u";FALSE;9;NA;2015-04-01 16:35:17;FALSE;NA;583306649194070016;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;2;FALSE;FALSE;NA;NA;"Komorowski"
"Kola Gospodyn Wiejskich to niezwykly ruch spoleczny i bardzo dobry przyklad aktywnosci lokalnej,  ciesze sie, ze tak preznie dzialaja.";FALSE;7;NA;2015-04-01 16:07:55;FALSE;NA;583299763522691073;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;9;FALSE;FALSE;NA;NA;"Komorowski"
"Bardzo waznym elementem programu dla mlodych jest budownictwo komunalne dla mlodych ludzi. Bede promowal takie rozwiazania.";FALSE;6;NA;2015-04-01 16:00:08;FALSE;NA;583297805160185856;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;10;FALSE;FALSE;NA;NA;"Komorowski"
"Dziekuje wszystkim mieszkancom za zaangazowanie w projekt Karty Duzej Rodziny. To dobry przyklad jak wiele daje zgodna wspólna praca #Mrozy";FALSE;7;NA;2015-04-01 15:56:17;FALSE;NA;583296835688751104;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;3;FALSE;FALSE;NA;NA;"Komorowski"
":-) http://t.co/M3JfQQtyIy";FALSE;6;NA;2015-04-01 14:45:49;FALSE;NA;583279102758645761;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;3;FALSE;FALSE;NA;NA;"Komorowski"
"Nie mozna burzyc zaufania do sadów. Wywieranie nacisku na sady jest rzecza niedopuszczalna w panstwie demokratycznym.";FALSE;9;NA;2015-04-01 14:35:25;FALSE;NA;583276486179885056;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;10;FALSE;FALSE;NA;NA;"Komorowski"
"Mam nadzieje,  ze wszystkie sily polityczne popra zaproponowane przeze mnie zmiany w ordynacji podatkowej. Dzialamy na rzecz obywatela.";FALSE;4;NA;2015-04-01 14:30:12;FALSE;NA;583275171659837440;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;2;FALSE;FALSE;NA;NA;"Komorowski"
"Warto podkreslic,  ze panstwo Polskie skutecznie modernizuje swoje sily zbrojne.  Rozpoczelo sie to juz w 2001 kiedy kierowalem MON";FALSE;4;NA;2015-04-01 14:28:00;FALSE;NA;583274620880584704;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;1;FALSE;FALSE;NA;NA;"Komorowski"
"Podpisalem dzisiaj wazna ustawe dotyczaca kierowania panstwem podczas wojny.";FALSE;8;NA;2015-04-01 14:24:21;FALSE;NA;583273701854044160;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;8;FALSE;FALSE;NA;NA;"Komorowski"
"#Siedlce teraz http://t.co/frtADokzTk";FALSE;4;NA;2015-04-01 14:23:37;FALSE;NA;583273514582581249;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;5;FALSE;FALSE;NA;NA;"Komorowski"
"@LigiaKrajewska Przed te sady, przed którymi ostatnio stawali M. Kaminski i A. Hofman? Dowcipna Pani jest. @LukaszMezyk";FALSE;33;LigiaKrajewska;2015-04-01 18:10:16;FALSE;583329311601647619;583330553920925697;328032986;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;AndrzejDuda;8;FALSE;FALSE;NA;NA;"Duda"
"@LigiaKrajewska I Pani Posel uwaza, ze nie zlamaliscie prawa wyborczego? To gratuluje dobrego samopoczucia bezkarnosci. @LukaszMezyk";FALSE;19;LigiaKrajewska;2015-04-01 18:03:54;FALSE;583328172269264896;583328953286438913;328032986;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;AndrzejDuda;7;FALSE;FALSE;NA;NA;"Duda"
"@AndrzejNowak Prosze sie o mnie nie martiwc :-) @KonradPiasecki";FALSE;19;AndrzejNowak;2015-04-01 17:59:33;FALSE;583319015331897347;583327856333352961;110006946;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;AndrzejDuda;7;FALSE;FALSE;NA;NA;"Duda"
"@katarynaaa ;-) http://t.co/I9buEBnIkw";FALSE;147;katarynaaa;2015-04-01 06:53:21;FALSE;583150684599676928;583160204134641664;40050954;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;AndrzejDuda;53;FALSE;FALSE;NA;NA;"Duda"
"Bedzie nam Ciebie brakowac, Robert... http://t.co/76jmSZsmrP";FALSE;48;NA;2015-04-01 16:41:25;FALSE;NA;583308192437932032;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;Palikot_Janusz;34;FALSE;FALSE;NA;NA;"Palikot"
"@lu_ki84 wlasnie bylem. Wyjezdzam do Pisza.";FALSE;2;lu_ki84;2015-04-01 14:51:13;FALSE;583275311711813633;583280461516017664;440324244;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;JarubasAdam;0;FALSE;FALSE;NA;NA;"Jarubas"
"Pozdrowienia dla wszystkich strazaków! Wizyta w OSP Pasym ( Warminsko-Mazurskie). http://t.co/5XNET9KKLV";FALSE;2;NA;2015-04-01 14:28:59;FALSE;NA;583274864389316608;NA;<a href="http://www.apple.com" rel="nofollow">iOS</a>;JarubasAdam;1;FALSE;FALSE;NA;NA;"Jarubas"
"Mój syn zmaga sie dzis z egzaminem szóstoklasisty. Trzymaj sie Dawid!";FALSE;14;NA;2015-04-01 11:51:43;FALSE;NA;583235288211845120;NA;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;JarubasAdam;5;FALSE;FALSE;NA;NA;"Jarubas"
"@TadeuszWasiluk @marcin_kedryna alfabetycznie.";FALSE;0;TadeuszWasiluk;2015-04-01 11:49:19;FALSE;583233516307136512;583234684450185217;577227805;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;JarubasAdam;0;FALSE;FALSE;NA;NA;"Jarubas"
"Lista do glosowania 10 maja: 2.Duda Sebastian 3.Jarubas Sebastian :-)  tak czy inaczej Sebastian w II turze .";FALSE;3;NA;2015-04-01 11:26:14;FALSE;NA;583228873661370369;NA;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;JarubasAdam;2;FALSE;FALSE;NA;NA;"Jarubas"
