"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"lastname"
"#Siemiatycze :-) http://t.co/wBoyabm1Tm";FALSE;13;NA;2015-03-23 17:08:15;FALSE;NA;580053457450729472;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;3;FALSE;FALSE;NA;NA;"Komorowski"
"Dziekuje za wsparcie.  Ciesze sie,  ze tak wiele osób wybiera zgode i bezpieczenstwo. #Siemiatycze";FALSE;9;NA;2015-03-23 16:45:12;FALSE;NA;580047657269374976;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;4;FALSE;FALSE;NA;NA;"Komorowski"
"Innowacyjnosc - to klucz do rozwoju Polski";FALSE;5;NA;2015-03-23 14:42:17;FALSE;NA;580016723568517120;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;5;FALSE;FALSE;NA;NA;"Komorowski"
"Mozna obiecac wszystko i wszystko przejesc, a chodzi o madry rózwoj Polski. O budowanie strategii rozwoju na lata. Trzeba madrze inwestowac.";FALSE;5;NA;2015-03-23 14:42:17;FALSE;NA;580016723564367872;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;1;FALSE;FALSE;NA;NA;"Komorowski"
"Zyjemy w czasach, w których Polska zmienia sie jak nigdy dotad. To zloty wiek dla Polski, jestesmy stawiani za wzór dla innych.";FALSE;4;NA;2015-03-23 14:34:33;FALSE;NA;580014775314305024;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;13;FALSE;FALSE;NA;NA;"Komorowski"
"Maly ruch graniczny z wschodnimi sasiadami funkcjonuje dobrze, korzysci czerpia wszyscy. Mam nadzieje, ze dolaczy do niego takze Bialorus.";FALSE;5;NA;2015-03-23 14:30:27;FALSE;NA;580013745340092416;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;7;FALSE;FALSE;NA;NA;"Komorowski"
"W Polsce nastapil niespotykany awans wschodnich województw. Nie ma sensu obnizac dumy z dokonan. Wschód dobrze wykorzystuje swoje szanse.";FALSE;5;NA;2015-03-23 14:24:56;FALSE;NA;580012355670663168;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;9;FALSE;FALSE;NA;NA;"Komorowski"
"Czasem zarzuca mi sie chec prywatyzacji lasów. To klamstwa. Panstwo nigdy nie wyrzeknie sie zarzadzania tym dobrem narodowym.";FALSE;17;NA;2015-03-23 14:03:25;FALSE;NA;580006942380335104;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;17;FALSE;FALSE;NA;NA;"Komorowski"
"W Bialowiezy rozpoczynam cykl spotkan  Dialog o Polsce . http://t.co/SJBmGs1w0r";FALSE;7;NA;2015-03-23 14:01:23;FALSE;NA;580006428276101120;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;4;FALSE;FALSE;NA;NA;"Komorowski"
"Z Bialowiezy wyjezdzam wyremontowanym zabytkowym pociagiem :-) http://t.co/OUz7MDRiEO";FALSE;8;NA;2015-03-23 13:16:29;FALSE;NA;579995132180713472;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;6;FALSE;FALSE;NA;NA;"Komorowski"
