"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"lastname"
"Piszecie, ze chcecie byc przy rejestracji, i ze nie zdazycie na jutro rano. W sumie co mi szkodzi? Robimy to z pompa w poniedzialek! :)";FALSE;13;NA;2015-03-19 18:55:01;FALSE;NA;578630774678806528;NA;<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for i<U+039F>S</a>;PrezydentKukiz;8;FALSE;FALSE;NA;NA;"Kukiz"
"@ArturGdula To dlatego PKW zarejestrowalo go przed Korwinem ;)";FALSE;1;ArturGdula;2015-03-19 16:59:20;FALSE;578599622362431488;578601659296849920;41651074;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"Zdazymy do przyszlej srody zebrac wiecej niz Komorowski? Juz jutro rejestracja! ;) #PotrafiszPolsko, budzisz sie! :) http://t.co/IY5Otsuldm";FALSE;25;NA;2015-03-19 16:44:25;FALSE;NA;578597904883052544;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;21;FALSE;FALSE;NA;NA;"Kukiz"
"Do zobaczenia jutro w PKW :) “@PHalaczkiewicz: Podpisy spakowane dla @PrezydentKukiz. Cale 164 007. Zbieramy dalej! http://t.co/ZyXnQANDXL”";FALSE;17;NA;2015-03-19 16:20:27;FALSE;NA;578591876464394241;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;10;FALSE;FALSE;NA;NA;"Kukiz"
"Ehh sondaze: Pare dni temu 1% teraz 7% - wazne, ze Wy ciezko pracujecie i dalej zbieracie podpisy! #PotrafiszPolsko! http://t.co/VN8D35SUKO";FALSE;14;NA;2015-03-19 15:57:28;FALSE;NA;578586090459762688;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;6;FALSE;FALSE;NA;NA;"Kukiz"
"@szwedu001 @EricErykEric @prezydentpl Wczoraj - na przedwczoraj ;)";FALSE;2;szwedu001;2015-03-19 13:41:46;FALSE;578540117368967168;578551939589357568;2699010074;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"25 lat temu Polacy odzyskali wolnosc… http://t.co/8MjvKfWI8J";FALSE;2;NA;2015-03-19 11:24:45;FALSE;NA;578517458195226624;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;2;FALSE;FALSE;NA;NA;"Kukiz"
"Dostalem zaproszenie na maila, ale chyba kondycja juz nie ta ;) https://t.co/WFHJTyOVzd Brawo woJOWnicy :)";FALSE;2;NA;2015-03-19 11:03:13;FALSE;NA;578512039255109632;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"@k_sikora Nawet Pan nie wie jakie ja otrzymuje maile jako agent kradnacy glosy Dudzie.";FALSE;1;k_sikora;2015-03-19 10:57:57;FALSE;578508509773447169;578510717135036416;114454032;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"DZIEKUJE!!! “@PHalaczkiewicz: Tak wyglada prawdziwe  obywatelskie  zbieranie podpisów dla @PrezydentKukiz http://t.co/JBjt64S2rg”";FALSE;11;NA;2015-03-19 10:55:10;FALSE;NA;578510015935483904;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;6;FALSE;FALSE;NA;NA;"Kukiz"
"@PawelKrezolek  Do znudzenia… @PKrulikowski @MarzenaPaczuska @KonradPiasecki http://t.co/PhZtxQd3dN";FALSE;1;PawelKrezolek;2015-03-19 10:13:33;FALSE;578499131632652288;578499542141837312;52717244;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@KonradPiasecki Pan wybaczy skrót myslowy, dla poprawnosci nazwe to „subiektywna ocena ordynacji najsilniejszych demokracji”. Do jutra!";FALSE;9;KonradPiasecki;2015-03-19 10:10:53;FALSE;578497856056750080;578498870944129024;69513730;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"Zgadnijcie co zaczynamy pakowac? :) http://t.co/erXGDXHRQe";FALSE;22;NA;2015-03-19 10:06:35;FALSE;NA;578497790776590336;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;6;FALSE;FALSE;NA;NA;"Kukiz"
"Wczoraj slyszalem, ze @prezydentpl zawiesza kampanie.To kogo ja dzisiaj od samego rana w radio slysze?";FALSE;54;NA;2015-03-19 10:01:30;FALSE;NA;578496510146560000;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;26;FALSE;FALSE;NA;NA;"Kukiz"
"@dicanio1900 To pila która nalezy ciac!";FALSE;0;dicanio1900;2015-03-19 09:47:27;FALSE;578492770853249024;578492972183994368;989423508;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"Mój przyjaciel dr hab. Zdzislaw Ilski z nie wytrzymal bzdur wypisywanych przez @KonradPiasecki i popelnil polemike http://t.co/qYKXQcq3D3";FALSE;14;NA;2015-03-19 09:40:36;FALSE;NA;578491249767886848;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;14;FALSE;FALSE;NA;NA;"Kukiz"
"Jak to jest z tymi pieniedzmi? http://t.co/H40VJPksxR";FALSE;6;NA;2015-03-19 09:34:56;FALSE;NA;578489823029280768;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;4;FALSE;FALSE;NA;NA;"Kukiz"
"@cyprian111 @Radio_TOK_FM Oczywiscie, ze zaprasza i nigdy nie odmawiam. Sluchacze J. Zakowskiego przede wszystkim potrzebuja informacji.";FALSE;1;cyprian111;2015-03-19 08:29:48;FALSE;578472198379307008;578473434570711040;2559000367;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"Dziekuje Joannie Piotrowskiej, szefowej @feminoteka_pl za poparcie. #Polskafair to nasza przyszlosc! https://t.co/rZkyOuvlMV";FALSE;4;NA;2015-03-19 10:15:02;FALSE;NA;578499915946545152;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;AnnaGrodzka;2;FALSE;FALSE;NA;NA;"Grodzka"
"O mojej wizycie w woj. dolnoslaskim pisze tez @onetpl http://t.co/vuAGvep95K";FALSE;2;NA;2015-03-18 23:41:20;FALSE;NA;578340437703942144;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;M_Kowalski1;5;FALSE;FALSE;NA;NA;"Kowalski"
"Od wczoraj jestem na Dolnym Slasku. Dzis, w przerwie miedzy spotkaniami z wyborcami, goscilem w TVP Wroclaw http://t.co/qfRQN2gwyX";FALSE;2;NA;2015-03-18 23:39:14;FALSE;NA;578339912979652609;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;M_Kowalski1;2;FALSE;FALSE;NA;NA;"Kowalski"
"Sondaz poparcia dla kandydatów wsród Polonii amerykanskiej :) http://t.co/8J1kqq2XT2";FALSE;14;NA;2015-03-18 23:36:52;FALSE;NA;578339317329739776;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;M_Kowalski1;9;FALSE;FALSE;NA;NA;"Kowalski"
