"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"lastname"
"Uwazam, ze zrobiono cyrk z tragedii w Tunezji @Trojka_PRSA #palikot2015  /sztab";FALSE;8;NA;2015-03-20 07:16:55;FALSE;NA;578817480707215360;NA;<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>;Palikot_Janusz;1;FALSE;FALSE;NA;NA;"Palikot"
"Za kilkanascie minut o 8:13 zapraszam do @Trojka_PRSA #palikot2015";FALSE;5;NA;2015-03-20 06:55:00;FALSE;NA;578811961405739008;NA;<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>;Palikot_Janusz;0;FALSE;FALSE;NA;NA;"Palikot"
"Za 10 minut w Dzis Wieczorem w TVP1. Zapraszam.";FALSE;2;NA;2015-03-20 18:43:37;FALSE;NA;578990290528313344;NA;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;JarubasAdam;0;FALSE;FALSE;NA;NA;"Jarubas"
"Jutro kolejny dzien kampanii. Odwiedzam m.in. Lublin, Chelm, Rejowiec, Zamosc i Bilgoraj. Do zobaczenia!:-)";FALSE;2;NA;2015-03-20 15:57:39;FALSE;NA;578948524206923777;NA;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;JarubasAdam;2;FALSE;FALSE;NA;NA;"Jarubas"
"@Iggy__Popp @PremierKopacz Istotnie ;)";FALSE;1;Iggy__Popp;2015-03-20 21:50:06;FALSE;579036949320744960;579037220952252418;385615195;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@PremierKopacz  To zart???";FALSE;7;PremierKopacz;2015-03-20 21:46:51;FALSE;579028072877391872;579036404442886144;2778735488;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;2;FALSE;FALSE;NA;NA;"Kukiz"
"#CiasteczkowaOfensywa :) “@WJaneda: @PrezydentKukiz @KonradPiasecki @tvn24 http://t.co/9XgZq78p4C”";FALSE;7;NA;2015-03-20 20:50:30;FALSE;NA;579022224985878528;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;3;FALSE;FALSE;NA;NA;"Kukiz"
"@MalgorzataSzy SNTV to jedna z wariacji ordynacji proporcjonalnej. Manipulacja?";FALSE;0;MalgorzataSzy;2015-03-20 20:42:05;FALSE;579013214689734656;579020105495011328;3095408860;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@Adam_Malczak Zamiast Wikipedii proponuje poczytac Prof. Przystawe.";FALSE;0;Adam_Malczak;2015-03-20 20:26:55;FALSE;578999406399209472;579016290154749952;348469637;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"https://t.co/TuCCeEC0O8 Mlodzi artysci zaczynaja pomagac w mojej kampanii... Prawde mówiac odpadlem... #PotrafiszPolsko! Jest o kogo walczyc";FALSE;29;NA;2015-03-20 19:42:30;FALSE;NA;579005112456228864;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;23;FALSE;FALSE;NA;NA;"Kukiz"
"W poniedzialek o 9 w PKW zlozymy niespelna 190k podpisów, chyba, ze w weekend dozbieramy wiecej ;) #PotrafiszPolsko! http://t.co/yuVXUUDbNC";FALSE;20;NA;2015-03-20 18:26:25;FALSE;NA;578985962702782464;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;10;FALSE;FALSE;NA;NA;"Kukiz"
"Juz za godzine w @tvn24 bede gosciem @KonradPiasecki.ego w programie #PiaskiemPoOczach Widzimy sie? #PolskoPotrafisz! http://t.co/6G3mbDNFqZ";FALSE;22;NA;2015-03-20 18:10:02;FALSE;NA;578981842243694592;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;14;FALSE;FALSE;NA;NA;"Kukiz"
"@Arthur19750413 Naprawde nie wiem jak Wam dziekowac.. :)";FALSE;1;Arthur19750413;2015-03-20 17:33:23;FALSE;578971925382328320;578972616750424064;182385585;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"@LemingAlfa Losiów zbyt piekny! :)";FALSE;0;LemingAlfa;2015-03-20 17:29:55;FALSE;578970482701107200;578971745522180096;863459022;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"Wprawdzie to nie 16 autobusów marki Mercedes, ale dzieki ludziom dobrej woli, podpisy do PKW pojada komfortowo! :) http://t.co/YYgUDOOtAy";FALSE;35;NA;2015-03-20 17:17:30;FALSE;NA;578968620090425345;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;15;FALSE;FALSE;NA;NA;"Kukiz"
"@aganiock Dziekuje ;)";FALSE;0;aganiock;2015-03-20 15:53:24;FALSE;578944215712980992;578947454902648832;2635304210;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@madmalina76 http://t.co/i3MuYb5KmY";FALSE;0;madmalina76;2015-03-20 13:59:10;FALSE;578917832114716672;578918709349236736;3050833792;<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for i<U+039F>S</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@madmalina76 Partie nie. Ruch Obywatelski tak. Wytlumaczylem to dzis w @tvp_info";FALSE;0;madmalina76;2015-03-20 13:58:21;FALSE;578917832114716672;578918502658125824;3050833792;<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for i<U+039F>S</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"Moze i #JestemNikim ale stoi za mna #CiasteczkowaOfensywa. Nie macie pojecia jak bardzo dodaje mi to sil! http://t.co/pQh99toYGD";FALSE;12;NA;2015-03-20 13:53:32;FALSE;NA;578917289455677441;NA;<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for i<U+039F>S</a>;PrezydentKukiz;2;FALSE;FALSE;NA;NA;"Kukiz"
"@Zacny_Tomek To dobry kawalek byl.. Cala polska tym zyla :)";FALSE;1;Zacny_Tomek;2015-03-20 13:29:52;FALSE;578910411736686592;578911336484179968;2962407947;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"Ks. Isakowicz-Zaleski o wczorajszym spotkaniu w Niszawie http://t.co/f0YvWPwUSu";FALSE;7;NA;2015-03-20 13:19:11;FALSE;NA;578908646878396416;NA;<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for i<U+039F>S</a>;PrezydentKukiz;3;FALSE;FALSE;NA;NA;"Kukiz"
"@rejtan471 @JNizinkiewicz https://t.co/8LNM5MLFwU Moze #JestemNikim ale cieszy mnie, ze #PotrafiszPolsko :)";FALSE;0;rejtan471;2015-03-20 12:32:53;FALSE;578885377051783169;578896994116243456;2698016088;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"Dzieki Piotrek! #CiasteczkowaOfensywa!! https://t.co/nAR4rK4V9I";FALSE;5;NA;2015-03-20 10:47:30;FALSE;NA;578870475876610048;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@kfadrat1 Kazdy wyborca ma swoje sumienie. Partyjnego kandydata nie popre zadnego.";FALSE;0;kfadrat1;2015-03-20 10:46:09;FALSE;578869626521665536;578870135982804992;2985329501;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"Wprawdzie #JestemNikim ale mam za to woJOWników! Dzieki Maniek, #CiasteczkowaOfensywa trwa :) https://t.co/6KPVMX4UYf";FALSE;7;NA;2015-03-20 10:42:20;FALSE;NA;578869173012561920;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;4;FALSE;FALSE;NA;NA;"Kukiz"
"Likwidujemy partyjne zacmienie #PotrafiszPolsko!! :D http://t.co/gwGyWtThnU";FALSE;22;NA;2015-03-20 09:57:57;FALSE;NA;578858005443248128;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;14;FALSE;FALSE;NA;NA;"Kukiz"
"@ReckoM4niek23 Juz sie odnioslem :) http://t.co/XrpJAudojQ";FALSE;0;ReckoM4niek23;2015-03-20 09:19:19;FALSE;578844419115364352;578848280848822272;1691079660;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"Przyniescie ze soba ciastka, by jeszcze bardziej oslodzic ten dzien! :) http://t.co/CRQC7kWiQl";FALSE;8;NA;2015-03-20 08:59:40;FALSE;NA;578843335051370496;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;2;FALSE;FALSE;NA;NA;"Kukiz"
"@bogdan1409 @tvp_info Teraz gadasz z sensem. Po co mieszac do tego muzyke?";FALSE;0;bogdan1409;2015-03-20 08:08:00;FALSE;578829692314234880;578830335238094848;2780931428;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"Na calym swiecie nie ma ani jednej osoby, która ma dyplom z bycia politykiem! Kto pozwolil osmieszyc sie Reaganowi? Aktor? Kompromitacja!";FALSE;18;NA;2015-03-20 08:07:23;FALSE;NA;578830178564116480;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;6;FALSE;FALSE;NA;NA;"Kukiz"
"Debata o moim „zawodzie” zywcem wyciagnieta z ciezkiej komuny…";FALSE;14;NA;2015-03-20 08:04:06;FALSE;NA;578829351510233089;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;3;FALSE;FALSE;NA;NA;"Kukiz"
"Kim z zawodu powinien byc Prezydent, skoro „muzyk” sie nie nadaje? Lekarzem? Piekarzem? Naukowcem? Wiem! Jak polityk to tylko politolog!!";FALSE;30;NA;2015-03-20 08:03:02;FALSE;NA;578829082827337728;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;9;FALSE;FALSE;NA;NA;"Kukiz"
"@bogdan1409 @tvp_info Muzyk niech gra, lekarz leczy, nauczyciel uczy, a do polityki niech ida politolodzy. ROTFL";FALSE;3;bogdan1409;2015-03-20 07:59:48;FALSE;578824461098549249;578828269530824705;2780931428;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"#FF @Fundacja_Jarugi @feminoteka_pl @panoptykon @fairpolska @Zieloni @OstraZielen @KochanowskiJacq @EMichalik @Sierpien80 @Prof_M_Platek";FALSE;7;NA;2015-03-20 20:35:55;FALSE;NA;579018552608436225;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;AnnaGrodzka;0;FALSE;FALSE;NA;NA;"Grodzka"
"Tak mnie powitali we wtorek dzialacze RN Wroclaw, dzieki! http://t.co/HVDexnlOpD";FALSE;6;NA;2015-03-20 00:14:49;FALSE;NA;578711254023467008;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;M_Kowalski1;2;FALSE;FALSE;NA;NA;"Kowalski"
"Drugi dzien na Dolnym Slasku za nami - tutaj plan na jutro! http://t.co/fsC2JnOKb8";FALSE;3;NA;2015-03-19 23:58:25;FALSE;NA;578707127012839424;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;M_Kowalski1;3;FALSE;FALSE;NA;NA;"Kowalski"
