"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"lastname"
"https://t.co/jNL2KYJjfi Zobaczcie nowy odcinek videobloga o in vitro, dobrym klimacie dla rodziny i planach na nastepna kadencje.";FALSE;10;NA;2015-04-07 17:55:02;FALSE;NA;585501048577458176;NA;<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>;Komorowski;4;FALSE;FALSE;NA;NA;"Komorowski"
"W maju bedziemy wybierac miedzy psujacymi i straszacymi a tymi,  którzy beda madrze budowac Polske w Unii Europejskiej";FALSE;5;NA;2015-04-07 12:27:38;FALSE;NA;585418654394802177;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;7;FALSE;FALSE;NA;NA;"Komorowski"
"Gdzie sa ci, którzy straszyli nas Unia? Dzisiaj znowu chca nad straszyc i mamic obietnicami latwej drogi.";FALSE;3;NA;2015-04-07 12:24:25;FALSE;NA;585417845829402624;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;2;FALSE;FALSE;NA;NA;"Komorowski"
"Problemy trzeba rozwiazywac poprzez ciezka prace. Ciesze sie,  ze ta praca jest tak owocna i Polska dobrze wykorzystuje europejska szanse";FALSE;0;NA;2015-04-07 12:21:09;FALSE;NA;585417021342486528;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;2;FALSE;FALSE;NA;NA;"Komorowski"
"Strategicznie wazna sprawa dla Polski jest kwestia polskiej rodziny. Wiele juz zrobilismy, zostalo jednak duzo rzeczy przed nami.";FALSE;0;NA;2015-04-07 12:17:09;FALSE;NA;585416017591009280;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;3;FALSE;FALSE;NA;NA;"Komorowski"
"Teraz czas na #Kwidzyn http://t.co/6sc03NLm2J";FALSE;2;NA;2015-04-07 12:14:23;FALSE;NA;585415319763681281;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;5;FALSE;FALSE;NA;NA;"Komorowski"
"Wspólne zdjecie po debacie o rodzinie :-) #zamek_Gniew http://t.co/2QX4K66dDV";FALSE;2;NA;2015-04-07 11:23:49;FALSE;NA;585402595004575744;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;0;FALSE;FALSE;NA;NA;"Komorowski"
"Polska stoi rodzina. Im lepsza jej kondycja,  tym lepiej dla nas wszystkich :-)";FALSE;4;NA;2015-04-07 11:13:27;FALSE;NA;585399985610588160;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;6;FALSE;FALSE;NA;NA;"Komorowski"
"Kazdy czlowiek bedzie rozwazal kwestie in vitro w swoim sumieniu.Prawo musi byc budowane dla wszystkich, uniwersalne. Panstwo musi dac wybór";FALSE;11;NA;2015-04-07 11:07:11;FALSE;NA;585398408564846592;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;2;FALSE;FALSE;NA;NA;"Komorowski"
"Jestem ostatni do ferowania wyroków.Nie jestem prezydentem sumien ludzkich. Nie wolno ludziom zabraniac in vitro. To musi byc decyzja rodzin";FALSE;27;NA;2015-04-07 11:04:14;FALSE;NA;585397665808154624;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;9;FALSE;FALSE;NA;NA;"Komorowski"
"Nie mam klopotu z in vitro. Lepsze jest rozwiazanie polegajace na regulacji tej trudnej kwestii.";FALSE;2;NA;2015-04-07 11:02:12;FALSE;NA;585397153918558208;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;0;FALSE;FALSE;NA;NA;"Komorowski"
"Jedynym z kluczowych zadan bedzie program budowania mieszkan z niskim czynszem dla mlodych rodzin";FALSE;3;NA;2015-04-07 10:49:25;FALSE;NA;585393937256439809;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;2;FALSE;FALSE;NA;NA;"Komorowski"
"W ml nastepnej kadencji,  jesli wygram,  projekt Dobry Klimat dla Rodziny bedzie kontynuowany. Uzupelnie go o rozwiazania dla ludzi mlodych";FALSE;2;NA;2015-04-07 10:48:31;FALSE;NA;585393709350518784;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;0;FALSE;FALSE;NA;NA;"Komorowski"
"Karta Duzej Rodziny to przyklad wzorowej wspólpracy na wielu poziomach. Wspólpraca rzadu i samorzadów daje dobre efekty.";FALSE;4;NA;2015-04-07 10:45:39;FALSE;NA;585392991466061824;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;3;FALSE;FALSE;NA;NA;"Komorowski"
"Ze zmian w ulgach podatkowych skorzysta milion polskich rodzin.";FALSE;2;NA;2015-04-07 10:43:30;FALSE;NA;585392447154475009;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;0;FALSE;FALSE;NA;NA;"Komorowski"
"Udalo sie w ciagu ostatnich lat wiecej niz od roku 90. #politykaprorodzinna";FALSE;4;NA;2015-04-07 10:41:42;FALSE;NA;585391996031864832;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;0;FALSE;FALSE;NA;NA;"Komorowski"
"Trzeba przelamac kryzys demograficzny. Dlatego konsekwentnie buduje kompleksowy program  Dobry klimat dla rodziny .";FALSE;3;NA;2015-04-07 10:38:48;FALSE;NA;585391265849683968;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;2;FALSE;FALSE;NA;NA;"Komorowski"
"W Gniewie zaczynamy kolejna debate  Dialog o Polsce   - dzisiaj rozmawiamy o polityce prorodzinnej http://t.co/tEou0E74zM";FALSE;4;NA;2015-04-07 10:35:45;FALSE;NA;585390499650998272;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;4;FALSE;FALSE;NA;NA;"Komorowski"
"W goscinie u panstwa Skoniecznych :-) http://t.co/8ohrHfttly";FALSE;3;NA;2015-04-07 09:09:19;FALSE;NA;585368745146736640;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;3;FALSE;FALSE;NA;NA;"Komorowski"
"Polityka prorodzinna rozwiazuje realne problemy polskich rodzin";FALSE;11;NA;2015-04-07 07:51:08;FALSE;NA;585349072845983744;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;25;FALSE;FALSE;NA;NA;"Komorowski"
"Polityka prorodzinna - o niej bede rozmawial dzisiaj na Pomorzu http://t.co/HhftNIJYrf";FALSE;9;NA;2015-04-07 07:49:05;FALSE;NA;585348556325855232;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Komorowski;2;FALSE;FALSE;NA;NA;"Komorowski"
"@cezarygmyz Gratulacje! Oj, to pewnie sie dzieje (leje)... ;-)";FALSE;37;cezarygmyz;2015-04-07 19:00:27;FALSE;585512957083287553;585517511115964416;169095724;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;AndrzejDuda;4;FALSE;FALSE;NA;NA;"Duda"
"@bloodverka A to milo. Burza, Blyskawica, czy Grom? Pozdrawiam serdecznie:-)";FALSE;0;bloodverka;2015-04-07 18:55:48;FALSE;585512971234893824;585516339068035073;607436361;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;AndrzejDuda;0;FALSE;FALSE;NA;NA;"Duda"
"Jutro bede gosciem programu  Sygnaly dnia  - Jedynka POLSKIE RADIO, godz. 7.15. Zapraszam! http://t.co/LmhgGTqCfL";FALSE;20;NA;2015-04-07 16:14:54;FALSE;NA;585475847928291329;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;ogorekmagda;13;FALSE;FALSE;NA;NA;"Og?rek"
