"date";"portal";"title";"position";"link"
2015-03-27;http://www.tvp.info/;PKW skonczyla przyjmowac podpisy. Sprawdz, kto wystartuje w prezydenckim wyscigu;2;http://www.tvp.info.pl/19418196/pkw-skonczyla-przyjmowac-podpisy-sprawdz-kto-wystartuje-w-prezydenckim-wyscigu
2015-03-27;http://www.tvp.info/;Prezydent ucieka z Jemenu, Putin na linii z Iranem. Gwaltowny skok cen ropy;2;http://www.tvp.info.pl/19417429/prezydent-ucieka-z-jemenu-putin-na-linii-z-iranem-gwaltowny-skok-cen-ropy
2015-03-27;http://www.wp.pl;PKW zarejestrowala pieciu kandydat�w na prezydenta;3;http://wiadomosci.wp.pl/kat,1342,title,PKW-zarejestrowala-pieciu-kandydatow-na-prezydenta,wid,17397011,wiadomosc.html
2015-03-27;http://www.wp.pl;wazneSztab Komorowskiego zebral ponad 650 tys. podpis�w;2;http://wiadomosci.wp.pl/kat,1342,title,Sztab-Bronislawa-Komorowskiego-zebral-ponad-650-tys-podpisow,wid,17395962,wiadomosc.html
2015-03-27;http://www.wp.pl;wazneBalcerowicz nie zostawia suchej nitki na Dudzie;2;http://finanse.wp.pl/kat,1033787,title,Balcerowicz-Wciskaja-nam-kit,wid,17388424,wiadomosc.html
2015-03-27;http://www.wp.pl;PKW zarejestrowała pięciu kandydatów na prezydenta;1;/kat,140394,title,PKW-zarejestrowala-pieciu-kandydatow-na-prezydenta,wid,17397011,wiadomosc.html
2015-03-27;http://www.wprost.pl/;Kaczyński: W aneksie WSI musiały być rzeczy, których obawia się prezydent;3;http://www.wprost.pl/ar/500246/Kaczynski-W-aneksie-WSI-musialy-byc-rzeczy-ktorych-obawia-sie-prezydent/
2015-03-27;http://www.wprost.pl/;Nałęcz: Komorowski ma tylko jeden element styczny ze SKOK Wołomin. Nadzór KNF;2;http://www.wprost.pl/ar/500248/Nalecz-Komorowski-ma-tylko-jeden-element-styczny-ze-SKOK-Wolomin-Nadzor-KNF/
2015-03-27;http://www.wprost.pl/;Kaczyński: W aneksie WSI musiały być rzeczy, których obawia się prezydent;2;http://www.wprost.pl/ar/500246/Kaczynski-W-aneksie-WSI-musialy-byc-rzeczy-ktorych-obawia-sie-prezydent/
2015-03-27;http://www.wprost.pl/;Sztab Komorowskiego złożył dodatkowe 400 tys. podpisów;2;http://www.wprost.pl/ar/500240/Sztab-Komorowskiego-zlozyl-dodatkowe-400-tys-podpisow/
