"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"lastname"
"@sjkaleta Jeszcze raz dziekuje za spotkanie i pozdrawiam serdecznie! :-)";FALSE;17;sjkaleta;2015-03-22 18:40:19;FALSE;579366835663044608;579714237213384706;368843103;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;AndrzejDuda;7;FALSE;FALSE;NA;NA;"Duda"
"@MartaBorzecka Dziekuje i pozdrawiam! :-)";FALSE;2;MartaBorzecka;2015-03-22 18:19:20;FALSE;576465934346555393;579708957998071808;2192968266;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;AndrzejDuda;0;FALSE;FALSE;NA;NA;"Duda"
"Posel nadzorca narodu. Wiecej pod linkiem: http://t.co/n6BskBnMpK";FALSE;8;NA;2015-03-22 19:01:40;FALSE;NA;579719610125164544;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;ogorekmagda;7;FALSE;FALSE;NA;NA;"Og?rek"
"W Poznaniu na Targach Ksiazki. Mnóstwo pytan od mlodych ludzi. Dziekuje serdecznie za tak przemile przyjecie! http://t.co/4bfwwCyG12";FALSE;22;NA;2015-03-22 07:14:08;FALSE;NA;579541552227356672;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;ogorekmagda;9;FALSE;FALSE;NA;NA;"Og?rek"
"Jutro o 8:02 bede gosciem @GoscRadiaZET . Do uslyszenia!  #palikot2015";FALSE;10;NA;2015-03-22 19:24:47;FALSE;NA;579725427201183744;NA;<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>;Palikot_Janusz;3;FALSE;FALSE;NA;NA;"Palikot"
"@300polityka podzial jest inny; psy wojny - reszta swiata!";FALSE;2;300polityka;2015-03-22 19:19:09;FALSE;579717657693392897;579724011598397440;361423602;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Palikot_Janusz;0;FALSE;FALSE;22.5690319;51.2485193;"Palikot"
"@TomaszSiemoniak  szczególnie nie straszycie swoimi wypowiedziami ze Schetyny, Komorowskim i Panem na czele";FALSE;2;TomaszSiemoniak;2015-03-22 17:12:30;FALSE;579677268328476672;579692139845718017;64759001;<a href="http://www.twitter.com" rel="nofollow">Twitter for BlackBerry</a>;Palikot_Janusz;0;FALSE;FALSE;NA;NA;"Palikot"
"@iar_pr @TomaszSiemoniak. Nie straszcie ludzi wojna. Zadnych dzialan zbrojnych. To absurd!";FALSE;3;iar_pr;2015-03-22 15:42:59;FALSE;579646469138968578;579669611500711937;2977827556;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Palikot_Janusz;0;FALSE;FALSE;22.5690318;51.248518;"Palikot"
"@TygodnikWPROST nie straszcie ludzi wojna. To haniebne!";FALSE;3;TygodnikWPROST;2015-03-22 14:25:01;FALSE;579641684713160704;579649988600418304;117707065;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Palikot_Janusz;0;FALSE;FALSE;22.5717312;51.2506231;"Palikot"
"Aktywny Prezydent. To jest mozliwe! - mój spot prezydencki #palikot2015 https://t.co/uTtfklHA8K http://t.co/24lf4Nf38P";FALSE;22;NA;2015-03-22 10:03:53;FALSE;NA;579584274300538880;NA;<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>;Palikot_Janusz;9;FALSE;FALSE;NA;NA;"Palikot"
"NaTemat - Nie pójda w kamasze http://t.co/6oEthqQ2LJ";FALSE;8;NA;2015-03-22 06:57:19;FALSE;NA;579537321403523072;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;Palikot_Janusz;3;FALSE;FALSE;NA;NA;"Palikot"
"Dzis na Podkarpaciu.Dziekuje za spotkania w Rzeszowie, Sanoku i Ustrzykach Dolnych. Z ludowym pozdrowieniem! http://t.co/Kho3Q6LYVm";FALSE;4;NA;2015-03-22 16:33:02;FALSE;NA;579682204541808641;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;JarubasAdam;5;FALSE;FALSE;NA;NA;"Jarubas"
"Dzisiaj na kampanijnej trasie Podkarpacie: Trzebownisko, Sanok, Ustrzyki.";FALSE;6;NA;2015-03-22 08:40:02;FALSE;NA;579563170022465536;NA;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;JarubasAdam;3;FALSE;FALSE;NA;NA;"Jarubas"
"Dziekuje za intensywny dzien spotkan z mieszkancami woj. lubelskiego. Lublin, Chelm, Rejowiec, Zamosc i Bilgoraj. http://t.co/ryYf4JSOhr";FALSE;7;NA;2015-03-21 23:23:01;FALSE;NA;579422994885447680;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;JarubasAdam;3;FALSE;FALSE;NA;NA;"Jarubas"
"https://t.co/H3SsjmAQc9 W sam raz na noc przed zlozeniem podpisów ;) Dobranoc wszystkim... 9 rano pod PKW. Widzimy sie? #PotrafiszPolsko! :)";FALSE;3;NA;2015-03-22 22:50:26;FALSE;NA;579777181049610240;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;2;FALSE;FALSE;NA;NA;"Kukiz"
"@EricErykEric Nie, nie jest to prawda... zamieniono moja pozycje z Panem Duda...  Pozdrawiam.";FALSE;6;EricErykEric;2015-03-22 18:50:37;FALSE;579716218225053697;579716831449071616;2293448172;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"@PisekOne @Komorowski @maskiBK @korwinmikke @AndrzejDuda @tvn24 @PolsatPL @MaxTVTop10 Wina mojej nie dosc ciezkiej pracy - poprawie sie :)";FALSE;0;PisekOne;2015-03-22 17:03:12;FALSE;579686322459246593;579689798295822336;3102629105;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"Juz za chwile jestem w @PolsatNews2 #PociagDoPolityki 17:30 ;) Zapraszam! #PotrafiszPolsko! http://t.co/u8esZNdeJB";FALSE;7;NA;2015-03-22 16:27:00;FALSE;NA;579680686476529664;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;3;FALSE;FALSE;NA;NA;"Kukiz"
"@VaGla 2/2 chociaz w sumie da sie #CoZKwotaWolnaOdPodatku, a na serio... Kolejny przyklad fasadowej komunikacji - referenda nie, twitter tak";FALSE;0;PrezydentKukiz;2015-03-22 14:21:51;FALSE;579646543621423104;579649191527481344;3018550239;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@VaGla Jesli uwazaja, ze polityke polska i potrzeby Polaków da sie zmiescic w 140 znakach. To nic dziwnego, ze Wyborców mam w Londynie...1/2";FALSE;0;PrezydentKukiz;2015-03-22 14:20:05;FALSE;579646543621423104;579648748713840640;3018550239;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@VaGla Twitter powinien wymagac numeru PESEL! ;)";FALSE;0;VaGla;2015-03-22 14:11:19;FALSE;579430318891012096;579646543621423104;40936161;<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for i<U+039F>S</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"@WojciechMucha @ASZdziennik Dlatego przydaje sie czar wyzszego rzedu i wezwanie wlasnego chowanca https://t.co/lpcjAZQtab :D";FALSE;1;WojciechMucha;2015-03-22 12:25:40;FALSE;579618445316231168;579619953529262080;361233603;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@WojciechMucha @ASZdziennik Na lupiez-ców umyslu najlepszy zagluszajacy pancerny krzyk https://t.co/WnmgohTYcC";FALSE;3;WojciechMucha;2015-03-22 12:18:22;FALSE;579617489115607040;579618116751241216;361233603;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@horrorny @WojciechMucha @BaldursGate Moja bedzie cala armia spoleeczna ;)";FALSE;2;horrorny;2015-03-22 11:40:16;FALSE;579608155853848576;579608530233237504;1105569570;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@ASZdziennik I to jest wlasciwa odpowiedz ;) i przydalby sie chowaniec Szogun u jednego z konkurentów ;)";FALSE;12;ASZdziennik;2015-03-22 11:19:22;FALSE;579590780249108481;579603270055927808;927239552;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;3;FALSE;FALSE;NA;NA;"Kukiz"
"Zapraszam jutro na konferencje prasowa pod PKW w Warszawie. Godz. 9.00. Uchyle rabka tajemnicy dot. planów na kampanie. Prosze RT.";FALSE;24;NA;2015-03-22 11:15:17;FALSE;NA;579602239850942465;NA;<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>;PrezydentKukiz;39;FALSE;FALSE;NA;NA;"Kukiz"
"@ASZdziennik rozbawil i to mocno ;) Dzieki - dobre na niedziele, pod Sila powinno byc Honor i Bard jako klasa ;) http://t.co/MNwRppZP5g";FALSE;26;ASZdziennik;2015-03-22 10:28:09;FALSE;NA;579590381165215745;927239552;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;8;FALSE;FALSE;NA;NA;"Kukiz"
"@szczepaniakm Dziekuje ;)";FALSE;1;szczepaniakm;2015-03-22 09:51:23;FALSE;579455387742654464;579581127075184641;53514772;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"Wspaniala, zaangazowana spolecznie pisarka, Hanna Samson. Dziekuje za slowa uznania: https://t.co/T1f4pIeArz #Polskafair";FALSE;5;NA;2015-03-22 15:49:23;FALSE;NA;579671219894685696;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;AnnaGrodzka;1;FALSE;FALSE;NA;NA;"Grodzka"
"Dziekuje Monice Falej (Fundacja Inicjatywa Kobiet Aktywnych) za poparcie w wyborach. https://t.co/qxLoI5WVlb #Polskafair";FALSE;1;NA;2015-03-22 14:58:55;FALSE;NA;579658521618317312;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;AnnaGrodzka;1;FALSE;FALSE;NA;NA;"Grodzka"
"Krakowskie powitanie wiosny-21.03.2015. #Polskafair Dziekuje @Zieloni @SylwiaRapicka @MBurzawa @MRWszolek @weronikas_ http://t.co/1Pn0sPZAuv";FALSE;7;NA;2015-03-22 08:41:10;FALSE;NA;579563456048816128;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;AnnaGrodzka;2;FALSE;FALSE;NA;NA;"Grodzka"
