"date";"portal";"title";"position";"link"
2015-03-29;http://www.tvp.info/;„Nie wyskakujmy z szabelka wobec panstwa, które ma bron atomowa”. Ogórek w TVP Info o wyslaniu zolnierzy na Ukraine;4;http://www.tvp.info.pl/19444366/nie-wyskakujmy-z-szabelka-wobec-panstwa-ktore-dysponuje-bronia-atomowa-ogorek-w-tvp-info-o-wyslaniu-zolnierzy-na-ukraine
2015-03-29;http://www.tvp.info/;Tylko u nas                     Kalisz o Ogórek: to inteligentna kobieta, ale niektóre jej poglady sa proste i niewyrobione;3;http://www.tvp.info/19445254/kalisz-o-ogorek-niektore-jej-poglady-sa-proste-i-niewyrobione
2015-03-29;http://www.tvp.info/;„Nie ma miejsca dla zolnierza biegajacego po polu z karabinem”. Prezydent  przeciw armii z poboru;3;http://www.tvp.info/19442260/nie-ma-miejsca-dla-zolnierza-biegajacego-po-polu-z-karabinem-prezydent-przeciw-armii-z-poboru
2015-03-29;http://www.tvp.info/;Duda wplywal na proces legislacyjny ustawy o SKOK? „To kampania przeciw uczciwemu czlowiekowi”;3;http://www.tvp.info/19442928/duda-wplywal-na-proces-legislacyjny-ustawy-o-skok-to-kampania-przeciw-uczciwemu-czlowiekowi
2015-03-29;http://www.wp.pl;1 godz.Bronislaw Komorowski wezmie udzial w marszu przeciwko terroryzmowi w Tunisie;2;http://wiadomosci.wp.pl/kat,1356,title,Komorowski-Hollande-i-Renzi-na-marszu-przeciw-terroryzmowi-w-Tunisie,wid,17398616,wiadomosc.html
2015-03-29;http://www.wp.pl;wazneMagdaleny Og�rek: nie wyskakujmy z szabelka;2;http://wiadomosci.wp.pl/kat,1329,title,Magdalena-Ogorek-rzad-korzysta-z-moich-pomyslow,wid,17402700,wiadomosc.html
2015-03-29;http://www.wp.pl;wazneNie wpuscili prezydenta.  Nie ma miejsc;2;http://wiadomosci.wp.pl/kat,1019393,title,Atelier-Amaro-nie-wpuscilo-prezydenta-Komorowskiego-Nie-bylo-wolnych-miejsc,wid,17384496,wiadomosc.html
2015-03-29;http://www.wprost.pl/;Palikot: Jeśli wprowadzimy euro, Putin nie zaatakuje Polski;3;http://www.wprost.pl/ar/500477/Palikot-Jesli-wprowadzimy-euro-Putin-nie-zaatakuje-Polski/
2015-03-29;http://www.wprost.pl/;Wybory w cieniu zamachów Boko Haram. Nie żyje 14 osób;2;http://www.wprost.pl/ar/500497/Wybory-w-cieniu-zamachow-Boko-Haram-Nie-zyje-14-osob/
2015-03-29;http://www.wprost.pl/;Duda: Przyjęcie euro teraz zwyczajnie niekorzystne;2;http://www.wprost.pl/ar/500480/Duda-Przyjecie-euro-teraz-zwyczajnie-niekorzystne/
2015-03-29;http://www.wprost.pl/;Komorowski: Nie ma dziś wiele miejsca dla prostego żołnierza biegającego po polu z karabinem;2;http://www.wprost.pl/ar/500488/Komorowski-Nie-ma-dzis-wiele-miejsca-dla-prostego-zolnierza-biegajacego-po-polu-z-karabinem/
2015-03-29;http://www.wprost.pl/;Palikot: Jeśli wprowadzimy euro, Putin nie zaatakuje Polski;2;http://www.wprost.pl/ar/500477/Palikot-Jesli-wprowadzimy-euro-Putin-nie-zaatakuje-Polski/
2015-03-29;http://www.wprost.pl/;Jarubas: Musimy wzmocnić polską armię;2;http://www.wprost.pl/ar/500474/Jarubas-Musimy-wzmocnic-polska-armie/
2015-03-29;http://www.wprost.pl/;Duda straszy drożyzną po wprowadzeniu euro. Ekonomiści: Działanie propagandowe;1;http://www.wprost.pl/ar/499867/Duda-straszy-drozyzna-po-wprowadzeniu-euro-Ekonomisci-Dzialanie-propagandowe/
2015-03-29;http://www.wprost.pl/;"SLD oddaje wybory walkowerem";1;http://www.wprost.pl/ar/499809/SLD-oddaje-wybory-walkowerem/
2015-03-29;http://www.wprost.pl/;"Duda musi udowadniać wyborcom, że jest naprawdę kandydatem PiS";1;http://www.wprost.pl/ar/499663/Duda-musi-udowadniac-wyborcom-ze-jest-naprawde-kandydatem-PiS/
