"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"lastname"
"https://t.co/ziyy2iNRIV Kraków zbiera podpisy do konca! To dzieki Waszemu zaangazowaniu to wszystko sie udaje #PotrafiszPolsko! Dziekuje!";FALSE;3;NA;2015-03-21 22:27:11;FALSE;NA;579408944218681344;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"@smiechu78 W poniedzialek skladam blisko 200 tysiecy podpisów w PKW. Nie ma mowy o wycofaniu!";FALSE;2;smiechu78;2015-03-21 20:47:29;FALSE;579378243146526720;579383852642263040;2341716031;<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for i<U+039F>S</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@jerzman1 Czasem musi - boby sie udusil ;) Ale na salonach bedzie milczec ;)";FALSE;0;jerzman1;2015-03-21 20:28:03;FALSE;579378764855005184;579378962872332288;2302417966;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@smiechu78 Wiadomosci o jakims wycofywaniu sie sa znacznie przesadzone, mam jeszcze wiecej woli walki i zwyciestwa niz wczesniej... ;)";FALSE;0;smiechu78;2015-03-21 20:27:31;FALSE;579378243146526720;579378827538890753;2341716031;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"Jesli watpilem w sens kandydowania - takie prezenty od 14latek, które chca pomóc w kampanii to niweluja Dziekuje Wam! http://t.co/54RPbCisNF";FALSE;28;NA;2015-03-21 20:16:18;FALSE;NA;579376006022217728;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;4;FALSE;FALSE;NA;NA;"Kukiz"
"Kukiz minus lat 20 :) https://t.co/aaQzx6XxGz Gdyby nie wybory to w zyciu nie dogrzebalbym sie do takich kwiatków :)";FALSE;11;NA;2015-03-21 20:04:17;FALSE;NA;579372979378864128;NA;<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for i<U+039F>S</a>;PrezydentKukiz;8;FALSE;FALSE;NA;NA;"Kukiz"
"Prawica na prezydenta  podsumowuje mnie tak.. https://t.co/gekXBlCbmB";FALSE;4;NA;2015-03-21 19:57:38;FALSE;NA;579371306895966210;NA;<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for i<U+039F>S</a>;PrezydentKukiz;1;FALSE;FALSE;NA;NA;"Kukiz"
"@R8uzz Zdecydujcie sie w koncu komu odbieram. Raz slysze Duda, raz Korwin, raz Bronek, raz  niezdecydowani . A wyborców Kukiza nie ma?!!";FALSE;1;R8uzz;2015-03-21 19:25:33;FALSE;579350427503841281;579363231640219648;37895133;<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for i<U+039F>S</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@MlodyDS a ulotki zmienione? ;)";FALSE;0;MlodyDS;2015-03-21 17:28:33;FALSE;579333474202595328;579333790696398848;2245470242;<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for i<U+039F>S</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"Dzieki!! RT @MaciejowskiMac: Pogonimy ich wszystkich! @PrezydentKukiz #CiasteczkowaOfensywa https://t.co/8hHXMpFZdV";FALSE;5;NA;2015-03-21 17:26:23;FALSE;NA;579333243041918976;NA;<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for i<U+039F>S</a>;PrezydentKukiz;4;FALSE;FALSE;NA;NA;"Kukiz"
"Zdjecia  amunicji , która przygotowuja wspaniali sympatycy na poniedzialek! #CiasteczkowaOfensywa #PotrafiszPolsko!:D http://t.co/McXwA61W5a";FALSE;17;NA;2015-03-21 12:34:18;FALSE;NA;579259739424624640;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;8;FALSE;FALSE;NA;NA;"Kukiz"
"@ALWloszczynski Pozdrawiam ;)";FALSE;0;ALWloszczynski;2015-03-21 11:05:03;FALSE;579223315514068992;579237277676781568;1652728225;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@ALWloszczynski Projekt jest znany i obserwowany ;) Gratuluje!";FALSE;2;ALWloszczynski;2015-03-21 09:20:19;FALSE;579210076277313536;579210919290544128;1652728225;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@ALWloszczynski Wszedzie panuje chaos jakbysmy mieli setki udzielnych ksiestw. A #Polska jest jedna. #PotrafiszPolsko miec spójny wizerunek?";FALSE;1;ALWloszczynski;2015-03-21 09:12:49;FALSE;579199238845935616;579209033367871488;1652728225;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@ALWloszczynski Oczywiscie, kazda jednostka panstwowa ma inna identyfikacje, panstwo winno byc jednoscia identyfikacyjna...";FALSE;0;ALWloszczynski;2015-03-21 09:03:41;FALSE;579199238845935616;579206735870689280;1652728225;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"@ALWloszczynski Tak";FALSE;0;ALWloszczynski;2015-03-21 00:23:18;FALSE;579031532087705600;579075777787920384;1652728225;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;PrezydentKukiz;0;FALSE;FALSE;NA;NA;"Kukiz"
"Dzisiejsze  Sterniczki  z moim udzialem w @RadiowaJedynka - polecam: http://t.co/oqHBxfx8fP";FALSE;4;NA;2015-03-21 17:23:50;FALSE;NA;579332602550702081;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;AnnaGrodzka;1;FALSE;FALSE;NA;NA;"Grodzka"
"O 16. na Rynku Glównym #Kraków. Przywitajcie z nami wiosne! #Polskafair http://t.co/8y6T8Qs6E6 http://t.co/kLvOs3qkRc";FALSE;3;NA;2015-03-21 14:43:43;FALSE;NA;579292305515003905;NA;<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>;AnnaGrodzka;1;FALSE;FALSE;NA;NA;"Grodzka"
"Afery #SKOK-i, #AmberGold i kryzys kredytów frankowiczów to 3 twarze jednego problemu - braku nadzoru fin. panstwa. http://t.co/lJjSGolPXy";FALSE;2;NA;2015-03-21 13:52:38;FALSE;NA;579279453286735872;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;AnnaGrodzka;1;FALSE;FALSE;NA;NA;"Grodzka"
"Obywatelskie ubezpieczenie zdrowotne powinno byc prawem kazdego czlowieka. #Polskafair http://t.co/pKjizy4q8n";FALSE;8;NA;2015-03-21 13:39:42;FALSE;NA;579276195142991872;NA;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;AnnaGrodzka;0;FALSE;FALSE;NA;NA;"Grodzka"
