"date";"portal";"title";"position";"link"
2015-03-18;http://www.dziennik.pl;Ciupaga symbolem zgody? Sztab PiS bije w Komorowskiego;2;http://wiadomosci.dziennik.pl/wybory-prezydenckie/galeria/485444,wybory-prezydenckie-2015-sztab-pis-bije-w-prezydenta-muzeum-zgody-im-bronislawa-komorowskiego.html
2015-03-18;http://www.dziennik.pl;PO: Duda atakuje KNF z powodu SKOK-ów;1;http://wiadomosci.dziennik.pl/polityka/artykuly/485567,po-duda-atakuje-knf-z-powodu-skok-ow.html
2015-03-18;http://www.dziennik.pl;Newsweek  o teściu Dudy: Jest Żydem. Kaczyński odpowiada Lisowi;1;http://wiadomosci.dziennik.pl/polityka/artykuly/485474,newsweek-o-tesciu-dudy-zyd-kaczynski-odpowiada-lisowi.html
2015-03-18;http://wyborcza.pl/0,0.html?piano_d=1;Te wybory są jak teatr z marnymi aktorami. Jak  Pożar w burdelu;3;http://wyborcza.pl/1,75968,17584911,Teatr_z_marnymi_aktorami.html
2015-03-18;http://wyborcza.pl/0,0.html?piano_d=1;Te wybory są jak teatr z marnymi aktorami. Jak  Pożar w burdelu;3;http://wyborcza.pl/1,75968,17584911,Teatr_z_marnymi_aktorami.html
2015-03-18;http://www.onet.pl/;Kukiz ujawnia, skad bierze pieniadze na  kampanie;2;http://wiadomosci.onet.pl/tylko-w-onecie/pawel-kukiz-poswiecam-caly-swoj-czas-z-przerwa-na-sen/7q4ebf
2015-03-18;http://www.onet.pl/;Zaklócili wiec Komorowskiego. On im odpowiedzial;2;http://wiadomosci.onet.pl/szczecin/bronislaw-komorowski-chce-spokojnej-pracy-dla-nas-wszystkich/8tevsm
2015-03-18;http://www.newsweek.pl/;Oswiadczenie wydawcy w sprawie tekstu  Duda Gracz;4;http://polska.newsweek.pl/oswiadczenie-rasp-po-tekscie-o-dudzie-i-zarzutach-o-antysemityzm,artykuly,359224,1.html
2015-03-18;http://www.newsweek.pl/;Rekordowe poparcie dla Dudy, bedzie II tura [SONDAZ];2;http://polska.newsweek.pl/sondaz-prezydencki-rosnie-poparcie-dla-andrzeja-dudy-bedzie-ii-tura,artykuly,359212,1.html
2015-03-18;http://www.newsweek.pl/;Izrael,Exit,poll,remis,pomiedzy,partia,Likud,a,Blokiem,Syjonistycznym,Sondaze,exit,poll,wskazuja,ze,w,wyborach,w,Izraelu,partia,Likud,Benjamina,Netanjahu,i,Blok,Syjonistyczny,Isaaka,Herzoga,zdobyly,tyle,samo,glosów;1;http://swiat.newsweek.pl/wybory-w-izraelu-remis-pomiedzy-partia-likud-a-blokiem-syjonistycznym,artykuly,359269,1.html
2015-03-18;http://www.newsweek.pl/;Nowe,zasady,Facebooka,Za,co,zablokuja,ci,profil,Matka,z,noworodkiem,przy,piersi,kobieta,po,mastektomii,i,naga,bohaterka,rzezb,moga,juz,byc,publikowane,na,Facebooku,Nowy,regulamin,serwisu,wreszcie,rozróznia,takie,obrazy;1;http://swiat.newsweek.pl/matka-karmiaca-to-juz-nie-pornografia-facebook-zmienia-zasady,artykuly,359198,1.html
2015-03-18;http://www.tvn24.pl/;Kampania nijaka, Komorowski rozczarowuje.  Jak sie postara, moze przegrac;3;http://www.tvn24.pl/cimoszewicz-jak-komorowski-sie-dobrze-postara-moze-przegrac,525145,s.html
2015-03-18;http://www.tvn24.pl/;Odtwórz: Kampania nijaka, Komorowski rozczarowuje.  Jak sie postara, moze przegrac;3;http://www.tvn24.pl/cimoszewicz-jak-komorowski-sie-dobrze-postara-moze-przegrac,525145,s.html#autoplay
2015-03-18;http://www.tvn24.pl/;Duda coraz silniejszy, topnieje przewaga Komorowskiego. Sondaz dla  Faktów  TVN;3;/wiadomosci-z-kraju,3/duda-coraz-silniejszy-topnieje-przewaga-komorowskiego-sondaz-dla-faktow-tvn,524725.html
2015-03-18;http://www.tvn24.pl/;Wybory w Izraelu;3;/raporty/wybory-w-izraelu,609
2015-03-18;http://www.tvn24.pl/;W Koszalinie  nie dla Bronka . Ogórek spada z podium i mierzy sie z krytyka;3;http://www.tvn24.pl/wtorek-z-kampania-prezydencka-komorowski-wygwizdany-w-koszalinie,525090,s.html
2015-03-18;http://www.tvn24.pl/;Transparenty, gwizdy i okrzyki. A prezydent mówi o zgodzie;3;http://www.tvn24.pl/wideo/z-anteny/transparenty-gwizdy-i-okrzyki-w-koszalinie-komorowski-mowi-o-zgodzie,1402414.html?playlist_id=18201
2015-03-18;http://www.tvn24.pl/;Odtwórz: Transparenty, gwizdy i okrzyki. A prezydent mówi o zgodzie;3;http://www.tvn24.pl/wideo/z-anteny/transparenty-gwizdy-i-okrzyki-w-koszalinie-komorowski-mowi-o-zgodzie,1402414.html?playlist_id=18201
2015-03-18;http://www.tvn24.pl/;Kampania nijaka, Komorowski rozczarowuje.  Jak sie postara, moze przegrac;2;http://www.tvn24.pl/wiadomosci-z-kraju,3/kampania-nijaka-komorowski-rozczarowuje-jak-sie-postara-moze-przegrac,525145.html
2015-03-18;http://www.tvn24.pl/;Kampania nijaka, Komorowski rozczarowuje.  Jak sie postara, moze przegrac;2;http://www.tvn24.pl/kampania-nijaka-komorowski-rozczarowuje-jak-sie-postara-moze-przegrac,525145,s.html
2015-03-18;http://www.tvn24.pl/;W Koszalinie  nie dla Bronka . Ogórek spada z podium i mierzy sie z krytyka;2;http://www.tvn24.pl/w-koszalinie-nie-dla-bronka-ogorek-spada-z-podium-i-mierzy-sie-z-krytyka,525090,s.html
2015-03-18;http://www.tvn24.pl/;Kampania nijaka, Komorowski rozczarowuje.  Jak sie postara, moze przegrac;1;http://www.tvn24.pl/cimoszewicz-jak-komorowski-sie-dobrze-postara-moze-przegrac,525145,s.html
2015-03-18;http://www.tvn24.pl/;Odtwórz: Kampania nijaka, Komorowski rozczarowuje.  Jak sie postara, moze przegrac;1;http://www.tvn24.pl/cimoszewicz-jak-komorowski-sie-dobrze-postara-moze-przegrac,525145,s.html#autoplay
2015-03-18;http://www.tvn24.pl/;Duda coraz silniejszy, topnieje przewaga Komorowskiego. Sondaz dla  Faktów  TVN;1;http://www.tvn24.pl/wiadomosci-z-kraju,3/duda-coraz-silniejszy-topnieje-przewaga-komorowskiego-sondaz-dla-faktow-tvn,524725.html
2015-03-18;http://www.tvn24.pl/;Wybory w Izraelu;1;http://www.tvn24.pl/raporty/wybory-w-izraelu,609
2015-03-18;http://www.tvn24.pl/;W Koszalinie  nie dla Bronka . Ogórek spada z podium i mierzy sie z krytyka;1;http://www.tvn24.pl/wtorek-z-kampania-prezydencka-komorowski-wygwizdany-w-koszalinie,525090,s.html
2015-03-18;http://www.tvn24.pl/;Transparenty, gwizdy i okrzyki. A prezydent mówi o zgodzie;1;http://www.tvn24.pl/wideo/z-anteny/transparenty-gwizdy-i-okrzyki-w-koszalinie-komorowski-mowi-o-zgodzie,1402414.html?playlist_id=18201
2015-03-18;http://www.tvn24.pl/;Odtwórz: Transparenty, gwizdy i okrzyki. A prezydent mówi o zgodzie;1;http://www.tvn24.pl/wideo/z-anteny/transparenty-gwizdy-i-okrzyki-w-koszalinie-komorowski-mowi-o-zgodzie,1402414.html?playlist_id=18201
2015-03-18;http://natemat.pl/;<U+2B06>Krzyki na wiecach pomagaja kampanii;1;http://natemat.pl/132313,barometr-wyborczy-natemat-zobacz-jak-dzisiaj-radzil-sobie-w-kampanii-bronislaw-komorowski
2015-03-18;http://natemat.pl/;<U+2B07>Kampania tylko dla wybranych;1;http://natemat.pl/132315,barometr-wyborczy-natemat-zobacz-jak-dzisiaj-radzil-sobie-w-kampanii-andrzej-duda
2015-03-18;http://natemat.pl/;<U+2B07> Innowacyjna  kampania nie pomaga;1;http://natemat.pl/132317,barometr-wyborczy-natemat-zobacz-jak-dzisiaj-radzila-sobie-w-kampanii-magdalena-ogorek
2015-03-18;http://natemat.pl/;Andrzej Duda wzywa do  repolonizacji banków . Nizsze oplaty i prowizje;1;http://natemat.pl/136843,andrzej-duda-wzywa-do-repolonizacji-bankow-chce-nizszych-oplat-i-prowizji
2015-03-18;http://natemat.pl/;Zobacz, jak dzisiaj radzil sobie Duda;1;http://natemat.pl/132315,barometr-wyborczy-natemat-zobacz-jak-dzisiaj-radzil-sobie-w-kampanii-andrzej-duda
2015-03-18;http://www.wp.pl;wazne Kukiz moze odebrac glosy Dudzie;2;http://wiadomosci.wp.pl/kat,140394,title,Szykuje-sie-niespodzianka-Kukiz-moze-odebrac-glosy-Dudzie,wid,17354876,wiadomosc.html
2015-03-18;http://www.wprost.pl/;Komorowski: Tu ginęli żołnierze radzieccy. Nałęcz: Kto to kwestionuje, jest propagandystą;4;http://www.wprost.pl/ar/498752/Komorowski-Tu-gineli-zolnierze-radzieccy-Nalecz-Kto-to-kwestionuje-jest-propagandysta/
2015-03-18;http://www.wprost.pl/;Kempa: Nie grajmy sprawą in vitro w czasie kampanii;2;http://www.wprost.pl/ar/498760/Kempa-Nie-grajmy-sprawa-in-vitro-w-czasie-kampanii/
2015-03-18;http://www.wprost.pl/;Komorowski: Tu ginęli żołnierze radzieccy. Nałęcz: Kto to kwestionuje, jest propagandystą;2;http://www.wprost.pl/ar/498752/Komorowski-Tu-gineli-zolnierze-radzieccy-Nalecz-Kto-to-kwestionuje-jest-propagandysta/
2015-03-18;http://www.wprost.pl/;Komorowski: Tu ginęli żołnierze radzieccy. Nałęcz: Kto to kwestionuje, jest propagandystą;1;http://www.wprost.pl/ar/498752/Komorowski-Tu-gineli-zolnierze-radzieccy-Nalecz-Kto-to-kwestionuje-jest-propagandysta/
2015-03-18;http://www.wprost.pl/;Gdzie poszła kasa Palikota?;1;http://www.wprost.pl/ar/498397/Gdzie-poszla-kasa-Palikota/
2015-03-18;http://www.tvp.info/;To jeszcze nie koniec ery Netanjahu? „Bibi” oglasza swoje zwyciestwo w wyborach, ale sondaze mówia co innego;4;http://www.tvp.info.pl/19293573/to-nie-koniec-ery-netanjahu-bibi-oglasza-zwyciestwo-w-wyborach-ale-sondaze-mowia-co-innego
2015-03-18;http://www.tvp.info/;Tylko u nas    „Duda wsciekle broni SKOK-ów” „Ta sprawa ma przyslonic wielkie afery”;2;http://www.tvp.info.pl/19293311/duda-wsciekle-broni-skokow-ta-sprawa-ma-przyslonic-wielkie-afery-ktore-wiaza-sie-z-obozem-wladzy
2015-03-18;http://www.tvp.info/;Tylko u nas    Prof. Nalecz: falszywym ciosem chce sie uderzyc w prezydenta i w jego syna;2;http://www.tvp.info.pl/19292385/falszywym-ciosem-chce-sie-uderzyc-w-prezydenta-i-w-jego-syna
2015-03-18;http://www.tvp.info/;To jeszcze nie koniec ery Netanjahu? „Bibi” oglasza swoje zwyciestwo w wyborach, ale sondaze mówia co innego;4;http://www.tvp.info.pl/19293573/to-nie-koniec-ery-netanjahu-bibi-oglasza-zwyciestwo-w-wyborach-ale-sondaze-mowia-co-innego
2015-03-18;http://www.tvp.info/;Tylko u nas    „Duda wsciekle broni SKOK-ów” „Ta sprawa ma przyslonic wielkie afery”;2;http://www.tvp.info.pl/19293311/duda-wsciekle-broni-skokow-ta-sprawa-ma-przyslonic-wielkie-afery-ktore-wiaza-sie-z-obozem-wladzy
2015-03-18;http://www.tvp.info/;Tylko u nas    Prof. Nalecz: falszywym ciosem chce sie uderzyc w prezydenta i w jego syna;2;http://www.tvp.info.pl/19292385/falszywym-ciosem-chce-sie-uderzyc-w-prezydenta-i-w-jego-syna
2015-03-18;http://www.wp.pl;wazne Kukiz moze odebrac glosy Dudzie;2;http://wiadomosci.wp.pl/kat,140394,title,Szykuje-sie-niespodzianka-Kukiz-moze-odebrac-glosy-Dudzie,wid,17354876,wiadomosc.html
2015-03-18;http://www.wprost.pl/;Komorowski: Tu ginęli żołnierze radzieccy. Nałęcz: Kto to kwestionuje, jest propagandystą;4;http://www.wprost.pl/ar/498752/Komorowski-Tu-gineli-zolnierze-radzieccy-Nalecz-Kto-to-kwestionuje-jest-propagandysta/
2015-03-18;http://www.wprost.pl/;Kempa: Nie grajmy sprawą in vitro w czasie kampanii;2;http://www.wprost.pl/ar/498760/Kempa-Nie-grajmy-sprawa-in-vitro-w-czasie-kampanii/
2015-03-18;http://www.wprost.pl/;Komorowski: Tu ginęli żołnierze radzieccy. Nałęcz: Kto to kwestionuje, jest propagandystą;2;http://www.wprost.pl/ar/498752/Komorowski-Tu-gineli-zolnierze-radzieccy-Nalecz-Kto-to-kwestionuje-jest-propagandysta/
2015-03-18;http://www.wprost.pl/;Komorowski: Tu ginęli żołnierze radzieccy. Nałęcz: Kto to kwestionuje, jest propagandystą;1;http://www.wprost.pl/ar/498752/Komorowski-Tu-gineli-zolnierze-radzieccy-Nalecz-Kto-to-kwestionuje-jest-propagandysta/
