"date";"portal";"title";"position";"link"
2015-03-20;http://www.tvp.info/;Tylko u nas                     Prezydent w TVP Info: swiat terorryzmu zbliza sie do nas;3;http://www.tvp.info/19323145/prezydent-w-tvp-info-swiat-terorryzmu-zbliza-sie-do-nas
2015-03-20;http://www.tvp.info/;Tylko u nas   Debata tylko przed II tura. Prezydent nie odstapi od zasady „dla przyjemnosci konkurentów”;2;http://www.tvp.info.pl/19323729/debata-tylko-przed-ii-tura-prezydent-nie-odstapi-od-zasady-dla-przyjemnosci-konkurentow
2015-03-20;http://www.wp.pl;Doradca prezydenta: samoch�d powinien byc jak elektroniczna portmonetka;3;http://moto.money.pl/wiadomosci/infrastruktura/artykul/bramki-poboru-oplat-w-polsce-to-byl-blad,158,0,1740190.html
2015-03-20;http://www.wp.pl;wazneWarszawa na planszy Monopoly. Prezydent dziekuje;2;http://wiadomosci.wp.pl/kat,1019393,title,Warszawa-znajdzie-sie-na-planszy-gry-Monopoly,wid,17364079,wiadomosc.html
2015-03-20;http://www.wprost.pl/;Komorowski o Sikorskim: Trzeba zachować wstrzemięźliwość;2;http://www.wprost.pl/ar/499166/Komorowski-o-Sikorskim-Trzeba-zachowac-wstrzemiezliwosc/
2015-03-20;http://www.wprost.pl/;Kukiz zebrał 164 tys. podpisów. Jutro zaniesie je do PKW;2;http://www.wprost.pl/ar/499155/Kukiz-zebral-164-tys-podpisow-Jutro-zaniesie-je-do-PKW/
2015-03-20;http://www.wprost.pl/;Komorowski: Tu ginęli żołnierze radzieccy. Nałęcz: Kto to kwestionuje, jest propagandystą;1;http://www.wprost.pl/ar/498752/Komorowski-Tu-gineli-zolnierze-radzieccy-Nalecz-Kto-to-kwestionuje-jest-propagandysta/
2015-03-20;http://www.wprost.pl/;Gdzie poszła kasa Palikota?;1;http://www.wprost.pl/ar/498397/Gdzie-poszla-kasa-Palikota/
2015-03-20;http://www.onet.pl/;Sondaz: Komorowski zdecydowanie przed Duda;2;http://polska.newsweek.pl/kto-wygra-wybory-prezydenckie-kukiz-czarnym-koniem-wyborow,artykuly,359357,1.html
2015-03-20;http://www.onet.pl/;Klopoty Korwin-Mikkego? ZAIKS: naruszenie prawa;2;http://muzyka.onet.pl/newsy/korwin-startuje-zaiks-kontratakuje/s4rw35
2015-03-20;http://www.newsweek.pl/;Komentujac zamach Sikorski próbowal wejsc w buty szefa MSZ i prezydenta jednoczesnie;4;http://opinie.newsweek.pl/zamach-terrorystyczny-w-tunezji-sikorski-o-liczbie-ofiar,artykuly,359353,1.html
2015-03-20;http://www.newsweek.pl/;Komorowski w I turze. Kukiz czarnym koniem wyborów;4;http://polska.newsweek.pl/kto-wygra-wybory-prezydenckie-kukiz-czarnym-koniem-wyborow,artykuly,359357,1.html
2015-03-20;http://www.tvn24.pl/;PiS pyta o powiazania prezydenta ze SKOK Wolomin;3;http://www.tvn24.pl/pis-pyta-o-powiazania-prezydenta-i-politykow-po-ze-skok-wolomin,525816,s.html
2015-03-20;http://www.tvn24.pl/;PiS pyta o powiazania prezydenta ze SKOK Wolomin;2;http://www.tvn24.pl/pis-pyta-o-powiazania-prezydenta-ze-skok-wolomin,525816,s.html
2015-03-20;http://www.tvn24.pl/;PiS pyta o powiazania prezydenta ze SKOK Wolomin;1;http://www.tvn24.pl/pis-pyta-o-powiazania-prezydenta-i-politykow-po-ze-skok-wolomin,525816,s.html
2015-03-20;http://natemat.pl/;Umarl Krul, niech zyje król. Pawel Kukiz przejal  wyborców latwego rozwiazania;4;http://natemat.pl/136991,umarl-krul-niech-zyje-krol-po-palikocie-i-korwinie-to-pawel-kukiz-przejal-wyborcow-latwego-rozwiazania
